,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
219,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Amber Ale,6 %,"('rtable_Brew_Factory_Name',)",['Baranof Island Brewing Company'],['Point Ybel Brewing Company'],1,0,0.41662717,0.5833728,2
220,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel,Point Ybel Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Sanibel', 'Point Ybel Brewing Company']",1,0,0.06129534,0.9387046,2
221,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel,Baranof Island Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Sanibel', '5.60 %']",1,0,0.075588524,0.9244115,2
222,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Amber Ale,5.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Baranof Island Brewing Company', '6 %']","['Point Ybel Brewing Company', '5.60 %']",1,0,0.14542785,0.8545721,2
226,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,21st Amendment Red Headed Stranger,Baranof Island Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name',)",['Baranof Island Redoubt Red Ale'],['21st Amendment Red Headed Stranger'],1,0,0.24279454,0.7572054,2
202,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,21st Amendment Poor Richards Ale,Baranof Island Brewing Company,Amber Ale,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['21st Amendment Poor Richards Ale', '7 %']",1,0,0.08034105,0.9196589,2
227,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,21st Amendment Red Headed Stranger,21st Amendment Brewery,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['21st Amendment Red Headed Stranger', '21st Amendment Brewery']",1,0,0.11718905,0.88281095,2
230,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Amber Ale,6 %,"('rtable_Brew_Factory_Name',)",['Baranof Island Brewing Company'],['Point Ybel Brewing Company'],1,0,0.41662717,0.5833728,2
231,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel Red Island Ale,Point Ybel Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']",1,0,0.090648256,0.90935177,2
232,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel Red Island Ale,Baranof Island Brewing Company,Amber Ale,%,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Sanibel Red Island Ale', '%']",1,0,0.15496294,0.845037,2
233,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Amber Ale,%,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Baranof Island Brewing Company', '6 %']","['Point Ybel Brewing Company', '%']",1,0,0.18331887,0.81668115,2
236,,Massive Barleywine,Gigantic Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['Massive Barleywine', 'Gigantic Brewing Company']",1,0,0.39593288,0.60406715,2
237,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Point Ybel Sanibel Red Island Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name',)",['Baranof Island Redoubt Red Ale'],['Point Ybel Sanibel Red Island Ale'],1,0,0.082579285,0.91742074,2
238,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Amber Ale,6 %,"('rtable_Brew_Factory_Name',)",['Baranof Island Brewing Company'],['Point Ybel Brewing Company'],1,0,0.41662717,0.5833728,2
239,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Point Ybel Sanibel Red Island Ale,Point Ybel Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Point Ybel Sanibel Red Island Ale', 'Point Ybel Brewing Company']",1,0,0.06773123,0.93226874,2
240,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Point Ybel Sanibel Red Island Ale,Baranof Island Brewing Company,Irish Ale,6 %,"('rtable_Beer_Name', 'rtable_Style')","['Baranof Island Redoubt Red Ale', 'Amber Ale']","['Point Ybel Sanibel Red Island Ale', 'Irish Ale']",1,0,0.08051256,0.9194874,2
241,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Point Ybel Sanibel Red Island Ale,Baranof Island Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Point Ybel Sanibel Red Island Ale', '5.60 %']",1,0,0.056040663,0.94395936,2
242,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Irish Ale,6 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Baranof Island Brewing Company', 'Amber Ale']","['Point Ybel Brewing Company', 'Irish Ale']",1,0,0.4878039,0.51219606,2
243,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Amber Ale,5.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Baranof Island Brewing Company', '6 %']","['Point Ybel Brewing Company', '5.60 %']",1,0,0.14542788,0.8545721,2
249,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Bendorf Neudorf Red Ale,Bendorf,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Bendorf Neudorf Red Ale', 'Bendorf']",1,0,0.42766777,0.5723322,2
250,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel Red Island Ale,Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Sanibel Red Island Ale', 'Brewing Company']",1,0,0.45411208,0.54588795,2
228,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,21st Amendment Red Headed Stranger,Baranof Island Brewing Company,Amber Ale,6.30 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['21st Amendment Red Headed Stranger', '6.30 %']",1,0,0.0877439,0.91225606,2
251,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel Red Island Ale,Baranof Island Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Sanibel Red Island Ale', '5.60 %']",1,0,0.15075997,0.84924006,2
201,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,21st Amendment Poor Richards Ale,Baranof Island Brewing Company,Traditional Ale,6 %,"('rtable_Beer_Name', 'rtable_Style')","['Baranof Island Redoubt Red Ale', 'Amber Ale']","['21st Amendment Poor Richards Ale', 'Traditional Ale']",1,0,0.3754743,0.6245257,2
199,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,21st Amendment Poor Richards Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name',)",['Baranof Island Redoubt Red Ale'],['21st Amendment Poor Richards Ale'],1,0,0.17603059,0.82396936,2
142,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Apeldoornse Bierbrouwerij De Vlijt']",1,0,0.047241706,0.9527583,2
143,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Baranof Island Brewing Company,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Style')","['Baranof Island Redoubt Red Ale', 'Amber Ale']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', 'Amber Ale']",1,0,0.30345762,0.6965424,2
144,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber,Baranof Island Brewing Company,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Apeldoornse Bierbrouwerij De Vlijt Veluwse Schavuyt Amber', '6.50 %']",1,0,0.066827714,0.93317235,2
145,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Apeldoornse Bierbrouwerij De Vlijt,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Baranof Island Brewing Company', '6 %']","['Apeldoornse Bierbrouwerij De Vlijt', '6.50 %']",1,0,0.15159962,0.84840035,2
150,,Chessie Barleywine,Union Craft Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['Chessie Barleywine', 'Union Craft Brewing Company']",1,0,0.08259429,0.91740566,2
151,,Chessie Barleywine,Point Ybel Brewing Company,American Barleywine,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Style')","['Sanibel Red Island Ale', 'American Amber / Red Ale']","['Chessie Barleywine', 'American Barleywine']",1,0,0.42565095,0.574349,2
152,,Chessie Barleywine,Point Ybel Brewing Company,American Amber / Red Ale,9.80 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Sanibel Red Island Ale', '5.60 %']","['Chessie Barleywine', '9.80 %']",1,0,0.2896415,0.7103585,2
156,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.27272475,0.72727525,2
157,,Town Hall Festivus 2014,Point Ybel Brewing Company,Irish,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Style')","['Sanibel Red Island Ale', 'American Amber / Red Ale']","['Town Hall Festivus 2014', 'Irish']",1,0,0.47954944,0.5204506,2
158,,Town Hall Festivus 2014,Point Ybel Brewing Company,American Amber / Red Ale,6.10 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Sanibel Red Island Ale', '5.60 %']","['Town Hall Festivus 2014', '6.10 %']",1,0,0.4081625,0.5918375,2
162,,Almog_ver Cervesa Artesanal,Cerveses Almog_ver,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['Almog_ver Cervesa Artesanal', 'Cerveses Almog_ver']",1,0,0.166702,0.833298,2
163,,Almog_ver Cervesa Artesanal,Point Ybel Brewing Company,American Amber / Red Ale,4.50 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Sanibel Red Island Ale', '5.60 %']","['Almog_ver Cervesa Artesanal', '4.50 %']",1,0,0.29128307,0.708717,2
167,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Amber Ale,6 %,"('rtable_Brew_Factory_Name',)",['Baranof Island Brewing Company'],['Point Ybel Brewing Company'],1,0,0.41662717,0.5833728,2
168,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing Company,Amber Ale,5.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Baranof Island Brewing Company', '6 %']","['Point Ybel Brewing Company', '5.60 %']",1,0,0.14542785,0.8545721,2
200,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,21st Amendment Poor Richards Ale,21st Amendment Brewery,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['21st Amendment Poor Richards Ale', '21st Amendment Brewery']",1,0,0.07392256,0.9260775,2
169,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel Red Island Ale,Point Ybel Brewing,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Sanibel Red Island Ale', 'Point Ybel Brewing']",1,0,0.12647912,0.8735209,2
171,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel Brewing,Amber Ale,5.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Baranof Island Brewing Company', '6 %']","['Point Ybel Brewing', '5.60 %']",1,0,0.4607128,0.5392872,2
173,,Thomas Hooker Old Marley Barleywine,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name',)",['Sanibel Red Island Ale'],['Thomas Hooker Old Marley Barleywine'],1,0,0.29238075,0.70761925,2
174,,Thomas Hooker Old Marley Barleywine,Thomas Hooker Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['Thomas Hooker Old Marley Barleywine', 'Thomas Hooker Brewing Company']",1,0,0.087933935,0.91206604,2
175,,Thomas Hooker Old Marley Barleywine,Point Ybel Brewing Company,American Barleywine,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Style')","['Sanibel Red Island Ale', 'American Amber / Red Ale']","['Thomas Hooker Old Marley Barleywine', 'American Barleywine']",1,0,0.19707465,0.8029253,2
176,,Thomas Hooker Old Marley Barleywine,Point Ybel Brewing Company,American Amber / Red Ale,10.00 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Sanibel Red Island Ale', '5.60 %']","['Thomas Hooker Old Marley Barleywine', '10.00 %']",1,0,0.12485066,0.8751493,2
181,,Redoubt Red,NW Peaks Brewery,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['Redoubt Red', 'NW Peaks Brewery']",1,0,0.10807351,0.8919265,2
183,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Point Ybel,Amber Ale,6 %,"('rtable_Brew_Factory_Name',)",['Baranof Island Brewing Company'],['Point Ybel'],1,0,0.32983327,0.67016673,2
184,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel Red Island Ale,Point Ybel,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Sanibel Red Island Ale', 'Point Ybel']",1,0,0.09098932,0.9090107,2
185,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel Red Island Ale,Baranof Island Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Sanibel Red Island Ale', '5.60 %']",1,0,0.15075997,0.84924006,2
189,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Birrificio Rurale Reset,Birrificio Rurale,Amber Ale,6 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Baranof Island Redoubt Red Ale', 'Baranof Island Brewing Company']","['Birrificio Rurale Reset', 'Birrificio Rurale']",1,0,0.15218788,0.8478122,2
190,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Birrificio Rurale Reset,Baranof Island Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Birrificio Rurale Reset', '5.60 %']",1,0,0.22881792,0.771182,2
193,,3 Sheets Barleywine,Ballast Point Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['3 Sheets Barleywine', 'Ballast Point Brewing Company']",1,0,0.12173481,0.8782652,2
194,,Sanibel Red Island Ale,Ballast Point Brewing Company,American Barleywine,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Point Ybel Brewing Company', 'American Amber / Red Ale']","['Ballast Point Brewing Company', 'American Barleywine']",1,0,0.33780965,0.6621903,2
195,,Sanibel Red Island Ale,Ballast Point Brewing Company,American Amber / Red Ale,9.50 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Point Ybel Brewing Company', '5.60 %']","['Ballast Point Brewing Company', '9.50 %']",1,0,0.27630955,0.72369045,2
170,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Sanibel Red Island Ale,Baranof Island Brewing Company,Amber Ale,5.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Sanibel Red Island Ale', '5.60 %']",1,0,0.15075997,0.84924006,2
252,,Tenaya Creek Red Ryder,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name',)",['Sanibel Red Island Ale'],['Tenaya Creek Red Ryder'],1,0,0.32574245,0.6742575,2
253,,Tenaya Creek Red Ryder,Tenaya Creek Brewery,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['Tenaya Creek Red Ryder', 'Tenaya Creek Brewery']",1,0,0.089482374,0.91051763,2
254,,Tenaya Creek Red Ryder,Point Ybel Brewing Company,American Amber / Red Ale,6.20 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Sanibel Red Island Ale', '5.60 %']","['Tenaya Creek Red Ryder', '6.20 %']",1,0,0.17605244,0.8239475,2
320,,Town Hall Festivus 2014,Point Ybel Brewing Company,American Amber / Red Ale,6.10 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Sanibel Red Island Ale', '5.60 %']","['Town Hall Festivus 2014', '6.10 %']",1,0,0.4081625,0.5918375,2
322,,Sanibel Red Island Ale,Point Ybel Brewing Company,American Amber / Red Ale,5.60 %,Freedom Soho Red,Baranof Island Brewing Company,Amber Ale,4.70 %,"('rtable_Beer_Name', 'rtable_ABV')","['Baranof Island Redoubt Red Ale', '6 %']","['Freedom Soho Red', '4.70 %']",1,0,0.41603246,0.58396757,2
323,,Sanibel Red Island Ale,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Brew_Factory_Name',)",['Point Ybel Brewing Company'],['Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery'],1,0,0.11693058,0.8830694,2
324,,Ise Kadoya Amber Ale,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,5.60 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Sanibel Red Island Ale', 'Point Ybel Brewing Company']","['Ise Kadoya Amber Ale', 'Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery']",1,0,0.06395806,0.9360419,2
325,,Sanibel Red Island Ale,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery,American Amber / Red Ale,4.50 %,Baranof Island Redoubt Red Ale,Baranof Island Brewing Company,Amber Ale,6 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Point Ybel Brewing Company', '5.60 %']","['Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery', '4.50 %']",1,0,0.1047641,0.89523596,2
