,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
107,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,4.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '4.50 %']",0.3584912,0.6415087,2
47,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '6.50 %']",0.15114656,0.8488534,2
92,Rock Bottom Red Ale,Coors Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Coors Brewing Company', '5.60 %']",0.12985903,0.87014097,2
57,Amber Tease,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Rock Bottom Red Ale', 'American Amber / Red Ale']","['Amber Tease', 'American Amber / Red Ale']",0.22964641,0.77035356,2
45,Rock Bottom Red Ale,Rockford Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rock Bottom Restaurant & Brewery', 'American Amber / Red Ale']","['Rockford Brewing Company', 'American Amber / Red Ale']",0.13024426,0.86975574,2
68,Saranac Immortality,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Saranac Immortality', 'Matt Brewing Company / Saranac Brewery']",0.17005749,0.82994246,2
70,Rock Bottom Red Ale,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,7.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Matt Brewing Company / Saranac Brewery', '7.50 %']",0.16005482,0.8399452,2
91,Rock Bottom Red Ale,Coors Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rock Bottom Restaurant & Brewery', 'American Amber / Red Ale']","['Coors Brewing Company', 'American Amber / Red Ale']",0.12985903,0.87014097,2
90,Blue Moon Spiced Amber Ale,Coors Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Blue Moon Spiced Amber Ale', 'Coors Brewing Company']",0.23268647,0.7673135,2
89,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_ABV',)",['5.60 %'],['5.60 %'],0.14584965,0.85415035,2
88,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.14584965,0.85415035,2
87,Rock Bottom Red Ale,Coors Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Coors Brewing Company'],0.12985903,0.87014097,2
98,Fat Cat Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Fat Cat Red Ale'],0.11711451,0.8828855,2
82,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.10 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '5.10 %']",0.17700857,0.8229915,2
81,Rock Bottom Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.10 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Scuttlebutt Brewing Company', '5.10 %']",0.19304937,0.80695057,2
69,Rock Bottom Red Ale,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rock Bottom Restaurant & Brewery', 'American Amber / Red Ale']","['Matt Brewing Company / Saranac Brewery', 'American Amber / Red Ale']",0.11469824,0.88530177,2
80,Rock Bottom Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rock Bottom Restaurant & Brewery', 'American Amber / Red Ale']","['Scuttlebutt Brewing Company', 'American Amber / Red Ale']",0.153544,0.84645605,2
78,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.10 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_ABV',)",['5.60 %'],['5.10 %'],0.17700857,0.8229915,2
77,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.14584965,0.85415035,2
76,Rock Bottom Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Scuttlebutt Brewing Company'],0.153544,0.84645605,2
99,Rock Bottom Red Ale,Beer Here,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Beer Here'],0.14290582,0.85709417,2
100,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.14584965,0.85415035,2
101,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,4.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_ABV',)",['5.60 %'],['4.50 %'],0.3584912,0.6415087,2
102,Fat Cat Red Ale,Beer Here,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Fat Cat Red Ale', 'Beer Here']",0.15015419,0.8498458,2
71,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,7.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '7.50 %']",0.2704795,0.72952056,2
79,Scuttlebutt Amber,Scuttlebutt Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Scuttlebutt Amber', 'Scuttlebutt Brewing Company']",0.23434596,0.765654,2
44,Grandma 's Cookies,Rockford Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","[""Grandma 's Cookies"", 'Rockford Brewing Company']",0.21750243,0.7824976,2
46,Rock Bottom Red Ale,Rockford Brewing Company,American Amber / Red Ale,6.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Rockford Brewing Company', '6.50 %']",0.12514393,0.87485605,2
42,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.14584965,0.85415035,2
43,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.50 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_ABV',)",['5.60 %'],['6.50 %'],0.15114656,0.8488534,2
20,Danske Squared,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,9.90 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Danske Squared', '9.90 %']",0.33449388,0.6655062,2
19,Danske Squared,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Rock Bottom Red Ale', 'American Amber / Red Ale']","['Danske Squared', 'American Amber / Red Ale']",0.25835958,0.7416404,2
18,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,9.90 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_ABV',)",['5.60 %'],['9.90 %'],0.15913987,0.8408601,2
17,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.14584965,0.85415035,2
16,Rock Bottom Red Ale,Solvang Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Solvang Brewing Company'],0.13765536,0.8623447,2
15,Danske Squared,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Danske Squared'],0.25835958,0.7416404,2
119,Rock Bottom Red Ale,Kirkland Signature / Costco Wholesale Corporation,American Amber / Red Ale,5.70 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Kirkland Signature / Costco Wholesale Corporation', '5.70 %']",0.14635994,0.85364,2
22,Rock Bottom Red Ale,Solvang Brewing Company,American Amber / Red Ale,9.90 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Solvang Brewing Company', '9.90 %']",0.14196718,0.8580329,2
120,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.70 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '5.70 %']",0.1436084,0.85639155,2
8,Rock Bottom Red Ale,38 State Brewing Company,American Amber / Red Ale,6.80 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['38 State Brewing Company', '6.80 %']",0.13708724,0.8629128,2
7,Rock Bottom Red Ale,38 State Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rock Bottom Restaurant & Brewery', 'American Amber / Red Ale']","['38 State Brewing Company', 'American Amber / Red Ale']",0.14552808,0.8544719,2
6,Titan Rock Red,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.80 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Titan Rock Red', '6.80 %']",0.19642119,0.8035788,2
5,Titan Rock Red,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Rock Bottom Red Ale', 'American Amber / Red Ale']","['Titan Rock Red', 'American Amber / Red Ale']",0.23417525,0.76582474,2
4,Titan Rock Red,38 State Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Titan Rock Red', '38 State Brewing Company']",0.19597083,0.8040291,2
3,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.80 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_ABV',)",['5.60 %'],['6.80 %'],0.12777972,0.8722203,2
2,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.14584965,0.85415035,2
1,Rock Bottom Red Ale,38 State Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['38 State Brewing Company'],0.14552808,0.8544719,2
9,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,6.80 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '6.80 %']",0.12777972,0.8722203,2
23,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,9.90 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '9.90 %']",0.15913987,0.8408601,2
21,Rock Bottom Red Ale,Solvang Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rock Bottom Restaurant & Brewery', 'American Amber / Red Ale']","['Solvang Brewing Company', 'American Amber / Red Ale']",0.13765536,0.8623447,2
117,Kirkland Signature Amber Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.70 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Kirkland Signature Amber Ale', '5.70 %']",0.48789832,0.5121017,2
41,Rock Bottom Red Ale,Rockford Brewing Company,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Rockford Brewing Company'],0.13024426,0.86975574,2
113,Rock Bottom Red Ale,Kirkland Signature / Costco Wholesale Corporation,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name',)",['Rock Bottom Restaurant & Brewery'],['Kirkland Signature / Costco Wholesale Corporation'],0.16924466,0.83075535,2
114,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.14584965,0.85415035,2
115,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.70 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_ABV',)",['5.60 %'],['5.70 %'],0.1436084,0.85639155,2
116,Kirkland Signature Amber Ale,Kirkland Signature / Costco Wholesale Corporation,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Kirkland Signature Amber Ale', 'Kirkland Signature / Costco Wholesale Corporation']",0.39560226,0.6043978,2
118,Rock Bottom Red Ale,Kirkland Signature / Costco Wholesale Corporation,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Rock Bottom Restaurant & Brewery', 'American Amber / Red Ale']","['Kirkland Signature / Costco Wholesale Corporation', 'American Amber / Red Ale']",0.16924466,0.83075535,2
35,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '5.60 %']",0.14584965,0.85415035,2
34,Rock Bottom Red Ale,Dragoon Brewing Co. .,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Rock Bottom Restaurant & Brewery', '5.60 %']","['Dragoon Brewing Co. .', '5.60 %']",0.12646917,0.8735308,2
93,Rock Bottom Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '5.60 %']","['American Amber / Red Ale', '5.60 %']",0.14584965,0.85415035,2
32,Sly Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_ABV')","['Rock Bottom Red Ale', '5.60 %']","['Sly Amber', '5.60 %']",0.19272882,0.8072711,2
26,Sly Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name',)",['Rock Bottom Red Ale'],['Sly Amber'],0.19272882,0.8072711,2
31,Sly Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Style')","['Rock Bottom Red Ale', 'American Amber / Red Ale']","['Sly Amber', 'American Amber / Red Ale']",0.19272882,0.8072711,2
30,Sly Amber,Dragoon Brewing Co. .,American Amber / Red Ale,5.60 %,Rock Bottom La Jolla Ragtop Red Ale,Rock Bottom La Jolla,Amber Ale,5.40 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Rock Bottom Red Ale', 'Rock Bottom Restaurant & Brewery']","['Sly Amber', 'Dragoon Brewing Co. .']",0.17744665,0.82255334,2
