,explanation,type,latency,match,label,row,prediction
10,"{'ltable_title': 0.00625, 'ltable_authors': 0.005, 'ltable_venue': 0.005, 'ltable_year': 0.005}",certa,60.42615514493082,1.0,1.0,1683-1341,[1.3449015e-04 9.9986553e-01]
11,"{'ltable_title': 0.10119047619047619, 'ltable_authors': 0.05357142857142857, 'ltable_venue': 0.05357142857142857, 'ltable_year': 0.05357142857142857}",certa,949.6117797039915,0.0,0.0,314-1074,[9.9998665e-01 1.3350547e-05]
12,"{'rtable_title': 0.03365384615384615, 'rtable_authors': 0.03365384615384615, 'rtable_venue': 0.03365384615384615, 'rtable_year': 0.019230769230769232, 'ltable_title': 0.021634615384615384, 'ltable_authors': 0.021634615384615384, 'ltable_venue': 0.01201923076923077, 'ltable_year': 0.01201923076923077}",certa,993.4179516629083,0.0,0.0,1576-262,[9.9998701e-01 1.2940464e-05]
13,"{'ltable_title': 0.005, 'ltable_authors': 0.005, 'ltable_venue': 0.00375, 'ltable_year': 0.005, 'rtable_authors': 0.015, 'rtable_venue': 0.01375, 'rtable_year': 0.01375, 'rtable_title': 0.005}",certa,62.533103541936725,1.0,1.0,1157-2244,[1.4095297e-04 9.9985898e-01]
14,"{'ltable_title': 0.0025, 'ltable_venue': 0.0025}",certa,58.94472237199079,1.0,1.0,1538-873,[1.3774865e-04 9.9986219e-01]
15,"{'rtable_title': 0.2, 'rtable_authors': 0.12, 'rtable_venue': 0.1, 'rtable_year': 0.18}",certa,992.5302137740655,0.0,0.0,2387-1629,[9.999862e-01 1.379434e-05]
16,{},certa,974.0363107849844,0.0,0.0,1546-819,[9.9998689e-01 1.3083626e-05]
17,"{'rtable_title': 0.11742424242424243, 'rtable_authors': 0.10984848484848485, 'rtable_year': 0.10227272727272728, 'rtable_venue': 0.06439393939393939, 'ltable_title': 0.022727272727272728, 'ltable_authors': 0.022727272727272728, 'ltable_year': 0.022727272727272728, 'ltable_venue': 0.015151515151515152}",certa,978.7244791510748,0.0,0.0,1247-807,[9.9998748e-01 1.2538196e-05]
18,"{'rtable_title': 0.05319148936170213, 'rtable_authors': 0.05319148936170213, 'rtable_venue': 0.02925531914893617, 'rtable_year': 0.03723404255319149, 'ltable_title': 0.034574468085106384, 'ltable_year': 0.034574468085106384, 'ltable_authors': 0.018617021276595744, 'ltable_venue': 0.018617021276595744}",certa,990.0462362939725,0.0,0.0,1239-1647,[9.9998641e-01 1.3568157e-05]
19,"{'rtable_title': 0.08928571428571429, 'rtable_authors': 0.07142857142857142, 'rtable_venue': 0.05357142857142857, 'rtable_year': 0.07142857142857142}",certa,932.5222280059243,0.0,0.0,2508-2129,[9.9997759e-01 2.2462178e-05]
20,"{'rtable_title': 0.22023809523809523, 'rtable_authors': 0.1636904761904762, 'rtable_year': 0.19345238095238096, 'rtable_venue': 0.15476190476190477, 'ltable_title': 0.044642857142857144, 'ltable_authors': 0.026785714285714284, 'ltable_venue': 0.026785714285714284, 'ltable_year': 0.026785714285714284}",certa,994.0248695060145,0.0,0.0,267-1787,[9.999862e-01 1.387146e-05]
21,"{'ltable_title': 0.0025, 'ltable_authors': 0.0025, 'ltable_venue': 0.0025, 'ltable_year': 0.0025}",certa,60.337528828997165,1.0,1.0,1185-1880,[1.2849798e-04 9.9987149e-01]
22,"{'rtable_title': 0.02586206896551724, 'rtable_authors': 0.02586206896551724, 'rtable_year': 0.02586206896551724, 'rtable_venue': 0.010775862068965518, 'ltable_title': 0.010775862068965518, 'ltable_authors': 0.010775862068965518, 'ltable_year': 0.010775862068965518, 'ltable_venue': 0.00646551724137931}",certa,1010.2580229589948,0.0,0.0,2123-1667,[9.9998724e-01 1.2757887e-05]
23,{},certa,59.07492540497333,1.0,1.0,300-1742,[1.7122978e-04 9.9982870e-01]
24,{},certa,56.03899049095344,1.0,1.0,1972-778,[1.3915519e-04 9.9986088e-01]
25,"{'rtable_title': 0.08223684210526316, 'rtable_authors': 0.05592105263157895, 'rtable_venue': 0.03618421052631579, 'rtable_year': 0.04276315789473684}",certa,981.3285691679921,0.0,0.0,1034-1046,[9.9998689e-01 1.3153098e-05]
26,"{'rtable_title': 0.16666666666666666, 'rtable_year': 0.09615384615384616, 'rtable_authors': 0.15384615384615385, 'rtable_venue': 0.08974358974358974, 'ltable_title': 0.05128205128205128, 'ltable_authors': 0.03205128205128205, 'ltable_venue': 0.03205128205128205, 'ltable_year': 0.03205128205128205}",certa,976.0504813770531,0.0,0.0,1009-835,[9.99986172e-01 1.38040505e-05]
27,{},certa,60.01061050198041,1.0,1.0,469-1531,[1.3111478e-04 9.9986887e-01]
28,"{'rtable_title': 0.3691860465116279, 'rtable_authors': 0.3691860465116279, 'rtable_venue': 0.18604651162790697, 'rtable_year': 0.18604651162790697, 'ltable_title': 0.027616279069767442, 'ltable_authors': 0.027616279069767442, 'ltable_year': 0.015988372093023256, 'ltable_venue': 0.010174418604651164}",certa,1045.7064677979797,0.0,0.0,746-48,[9.9998736e-01 1.2663750e-05]
29,{},certa,56.386804847978055,1.0,1.0,1681-531,[1.4599547e-04 9.9985397e-01]
30,"{'rtable_title': 0.06547619047619048, 'rtable_authors': 0.044642857142857144, 'rtable_venue': 0.03869047619047619, 'rtable_year': 0.041666666666666664, 'ltable_title': 0.02976190476190476, 'ltable_authors': 0.02976190476190476, 'ltable_venue': 0.017857142857142856, 'ltable_year': 0.017857142857142856}",certa,1027.9094298259588,0.0,0.0,2315-400,[9.9998689e-01 1.3171199e-05]
31,"{'rtable_title': 0.04583333333333333, 'rtable_authors': 0.029166666666666667, 'rtable_venue': 0.03333333333333333, 'rtable_year': 0.025, 'ltable_title': 0.020833333333333332, 'ltable_authors': 0.020833333333333332, 'ltable_year': 0.020833333333333332, 'ltable_venue': 0.0125}",certa,981.5612674820004,0.0,0.0,343-704,[9.99985099e-01 1.49395355e-05]
32,{},certa,55.97105169296265,1.0,1.0,287-1915,[1.3211076e-04 9.9986792e-01]
33,"{'rtable_title': 0.03409090909090909, 'rtable_authors': 0.03409090909090909, 'rtable_year': 0.022727272727272728, 'rtable_venue': 0.022727272727272728, 'ltable_title': 0.011363636363636364, 'ltable_authors': 0.011363636363636364, 'ltable_venue': 0.011363636363636364, 'ltable_year': 0.011363636363636364}",certa,966.7342667479534,0.0,0.0,2404-1579,[9.9998701e-01 1.2984906e-05]
34,"{'rtable_title': 0.046875, 'rtable_authors': 0.040625, 'rtable_venue': 0.03125, 'rtable_year': 0.040625, 'ltable_title': 0.015625, 'ltable_authors': 0.015625, 'ltable_year': 0.015625, 'ltable_venue': 0.009375}",certa,970.179564701044,0.0,0.0,1086-1216,[9.9998641e-01 1.3541476e-05]
35,"{'rtable_title': 0.04567307692307692, 'rtable_year': 0.036057692307692304, 'rtable_authors': 0.036057692307692304, 'rtable_venue': 0.019230769230769232, 'ltable_title': 0.021634615384615384, 'ltable_authors': 0.021634615384615384, 'ltable_venue': 0.01201923076923077, 'ltable_year': 0.01201923076923077}",certa,995.7306026290171,0.0,0.0,727-306,[9.9998701e-01 1.2999489e-05]
36,"{'rtable_title': 0.07589285714285714, 'rtable_authors': 0.044642857142857144, 'rtable_year': 0.044642857142857144, 'rtable_venue': 0.049107142857142856, 'ltable_title': 0.07589285714285714, 'ltable_authors': 0.04017857142857143, 'ltable_venue': 0.04017857142857143, 'ltable_year': 0.04017857142857143}",certa,982.3162574489834,0.0,0.0,198-445,[9.9998701e-01 1.2960126e-05]
37,"{'rtable_title': 0.13333333333333333, 'rtable_authors': 0.1111111111111111, 'rtable_venue': 0.1111111111111111, 'rtable_year': 0.06944444444444445}",certa,975.7073818111094,0.0,0.0,290-942,[9.9998689e-01 1.3106968e-05]
38,{},certa,60.808357810019515,1.0,1.0,1684-1381,[1.4517448e-04 9.9985480e-01]
39,"{'ltable_title': 0.025510204081632654, 'ltable_authors': 0.025510204081632654, 'ltable_venue': 0.015306122448979591, 'ltable_year': 0.012755102040816327, 'rtable_title': 0.02295918367346939, 'rtable_authors': 0.012755102040816327, 'rtable_venue': 0.012755102040816327, 'rtable_year': 0.012755102040816327}",certa,970.7372104669921,0.0,0.0,1310-1313,[9.9998569e-01 1.4349829e-05]
40,{},certa,58.24004901002627,1.0,1.0,1613-2015,[1.3614287e-04 9.9986386e-01]
41,"{'ltable_title': 0.036290322580645164, 'ltable_authors': 0.036290322580645164, 'ltable_venue': 0.020161290322580645, 'ltable_year': 0.020161290322580645}",certa,960.186604285962,0.0,0.0,1119-1114,[9.9998486e-01 1.5168255e-05]
42,{},certa,56.91350124694873,1.0,1.0,1221-1616,[1.5477857e-04 9.9984515e-01]
43,"{'rtable_title': 0.125, 'rtable_year': 0.125, 'rtable_authors': 0.11666666666666667, 'rtable_venue': 0.06666666666666667, 'ltable_title': 0.022916666666666665, 'ltable_year': 0.01875, 'ltable_authors': 0.014583333333333334, 'ltable_venue': 0.014583333333333334}",certa,991.8316281039733,0.0,0.0,470-2126,[9.9998641e-01 1.3625146e-05]
44,{},certa,56.635199229000136,1.0,1.0,1841-397,[1.2880245e-04 9.9987113e-01]
45,"{'rtable_title': 0.010416666666666666, 'rtable_authors': 0.010416666666666666, 'rtable_venue': 0.010416666666666666, 'rtable_year': 0.010416666666666666}",certa,961.4562206530245,0.0,0.0,805-1666,[9.9998653e-01 1.3470635e-05]
46,"{'rtable_title': 0.03125, 'rtable_authors': 0.03125, 'rtable_year': 0.03125, 'rtable_venue': 0.01875}",certa,991.1349396780133,0.0,0.0,256-1031,[9.999869e-01 1.315237e-05]
47,{},certa,955.5113767609,0.0,0.0,1321-902,[9.9998629e-01 1.3652732e-05]
48,"{'rtable_title': 0.08035714285714286, 'rtable_authors': 0.049107142857142856, 'rtable_year': 0.08035714285714286, 'rtable_venue': 0.044642857142857144}",certa,975.091627493035,0.0,0.0,1228-943,[9.9998677e-01 1.3245212e-05]
49,"{'rtable_title': 0.03409090909090909, 'rtable_authors': 0.03409090909090909, 'rtable_venue': 0.03409090909090909, 'rtable_year': 0.014204545454545454, 'ltable_title': 0.014204545454545454, 'ltable_authors': 0.014204545454545454, 'ltable_venue': 0.014204545454545454, 'ltable_year': 0.008522727272727272}",certa,986.1656482879771,0.0,0.0,1016-1983,[9.9998760e-01 1.2405792e-05]
