,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
47,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,6.50 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '4.60 %']","['Amber Ale', '6.50 %']",0.15843888,0.84156114,2
50,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Jaw Glide,Third Base Sports Bar & Brewery,Amber Ale,4.60 %,"('rtable_Beer_Name',)",['Third Base Red Rocket Amber Ale'],['Jaw Glide'],0.061807595,0.93819237,2
51,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Jaw Brew,Amber Ale,4.60 %,"('rtable_Brew_Factory_Name',)",['Third Base Sports Bar & Brewery'],['Jaw Brew'],0.06930791,0.9306921,2
52,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Golden Ale/Blond Ale,4.60 %,"('rtable_Style',)",['Amber Ale'],['Golden Ale/Blond Ale'],0.38517976,0.6148203,2
53,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,4.60 %,"('rtable_ABV',)",['4.60 %'],['4.60 %'],0.3030208,0.6969791,2
54,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Jaw Glide,Jaw Brew,Amber Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery']","['Jaw Glide', 'Jaw Brew']",0.07564459,0.9243553,2
55,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Jaw Glide,Third Base Sports Bar & Brewery,Golden Ale/Blond Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Style')","['Third Base Red Rocket Amber Ale', 'Amber Ale']","['Jaw Glide', 'Golden Ale/Blond Ale']",0.1413943,0.85860574,2
56,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Jaw Glide,Third Base Sports Bar & Brewery,Amber Ale,4.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', '4.60 %']","['Jaw Glide', '4.60 %']",0.061807595,0.93819237,2
57,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Jaw Brew,Golden Ale/Blond Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Sports Bar & Brewery', 'Amber Ale']","['Jaw Brew', 'Golden Ale/Blond Ale']",0.086939536,0.9130605,2
58,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Jaw Brew,Amber Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Sports Bar & Brewery', '4.60 %']","['Jaw Brew', '4.60 %']",0.06930791,0.9306921,2
59,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Golden Ale/Blond Ale,4.60 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '4.60 %']","['Golden Ale/Blond Ale', '4.60 %']",0.38517976,0.6148203,2
46,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Lake Superior Brewing Company,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Sports Bar & Brewery', '4.60 %']","['Lake Superior Brewing Company', '6.50 %']",0.40492392,0.595076,2
28,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Flying Fish Pescade Rojo Grande,Third Base Sports Bar & Brewery,Amber Ale,4.60 %,"('rtable_Beer_Name',)",['Third Base Red Rocket Amber Ale'],['Flying Fish Pescade Rojo Grande'],0.38808823,0.6119118,2
32,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Flying Fish Brewing Company,American Strong Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Sports Bar & Brewery', 'Amber Ale']","['Flying Fish Brewing Company', 'American Strong Ale']",0.30164346,0.69835657,2
26,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,English Strong Ale,6.40 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '4.60 %']","['English Strong Ale', '6.40 %']",0.33394778,0.6660522,2
1,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Golden Ale/Blond Ale,4.60 %,"('rtable_Style',)",['Amber Ale'],['Golden Ale/Blond Ale'],0.38517976,0.6148203,2
2,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,5.40 %,"('rtable_ABV',)",['4.60 %'],['5.40 %'],0.21382613,0.7861739,2
3,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Fat Head_s Brewery & Saloon,Golden Ale/Blond Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Sports Bar & Brewery', 'Amber Ale']","['Fat Head_s Brewery & Saloon', 'Golden Ale/Blond Ale']",0.24777217,0.7522278,2
4,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Fat Head_s Brewery & Saloon,Amber Ale,5.40 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Sports Bar & Brewery', '4.60 %']","['Fat Head_s Brewery & Saloon', '5.40 %']",0.17247123,0.8275288,2
5,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Golden Ale/Blond Ale,5.40 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '4.60 %']","['Golden Ale/Blond Ale', '5.40 %']",0.2890512,0.7109488,2
7,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Sour Red/Brown,4.60 %,"('rtable_Style',)",['Amber Ale'],['Sour Red/Brown'],0.26808083,0.7319192,2
8,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,5.90 %,"('rtable_ABV',)",['4.60 %'],['5.90 %'],0.19147651,0.8085235,2
9,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Sour Red/Brown,5.90 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '4.60 %']","['Sour Red/Brown', '5.90 %']",0.18021409,0.81978583,2
10,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Creature Comforts Brewing Company,Amber Ale,4.60 %,"('rtable_Brew_Factory_Name',)",['Third Base Sports Bar & Brewery'],['Creature Comforts Brewing Company'],0.47738105,0.52261895,2
11,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,4.60 %,"('rtable_Style',)",['Amber Ale'],['Amber Ale'],0.3030208,0.6969791,2
13,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Right Brain Brewery,Amber Ale,4.60 %,"('rtable_Brew_Factory_Name',)",['Third Base Sports Bar & Brewery'],['Right Brain Brewery'],0.1921697,0.8078303,2
14,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Fruit Beer,4.60 %,"('rtable_Style',)",['Amber Ale'],['Fruit Beer'],0.49147293,0.50852704,2
15,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,5.10 %,"('rtable_ABV',)",['4.60 %'],['5.10 %'],0.14958932,0.85041076,2
12,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Creature Comforts Brewing Company,Amber Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Sports Bar & Brewery', 'Amber Ale']","['Creature Comforts Brewing Company', 'Amber Ale']",0.47738123,0.52261883,2
17,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Right Brain Cherry Queen Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', '4.60 %']","['Right Brain Cherry Queen Amber Ale', '5.10 %']",0.460771,0.53922904,2
18,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Right Brain Brewery,Amber Ale,5.10 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Sports Bar & Brewery', '4.60 %']","['Right Brain Brewery', '5.10 %']",0.1322804,0.8677196,2
19,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Fruit Beer,5.10 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '4.60 %']","['Fruit Beer', '5.10 %']",0.2757021,0.7242979,2
25,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Cascade Lakes Brewing Co. .,Amber Ale,6.40 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Sports Bar & Brewery', '4.60 %']","['Cascade Lakes Brewing Co. .', '6.40 %']",0.49074718,0.5092529,2
24,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Cascade Lakes Brewing Co. .,English Strong Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Sports Bar & Brewery', 'Amber Ale']","['Cascade Lakes Brewing Co. .', 'English Strong Ale']",0.37680063,0.6231993,2
23,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Third Base Sports Bar & Brewery,Amber Ale,6.40 %,"('rtable_ABV',)",['4.60 %'],['6.40 %'],0.14360958,0.8563904,2
16,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Right Brain Cherry Queen Amber Ale,Right Brain Brewery,Amber Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery']","['Right Brain Cherry Queen Amber Ale', 'Right Brain Brewery']",0.18636112,0.81363887,2
62,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Jaw Glide,Third Base Sports Bar & Brewery,Golden Ale/Blond Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Amber Ale', '4.60 %']","['Jaw Glide', 'Golden Ale/Blond Ale', '4.60 %']",0.1413943,0.85860574,3
61,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Jaw Glide,Jaw Brew,Amber Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', '4.60 %']","['Jaw Glide', 'Jaw Brew', '4.60 %']",0.07564459,0.9243553,3
60,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Jaw Glide,Jaw Brew,Golden Ale/Blond Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', 'Amber Ale']","['Jaw Glide', 'Jaw Brew', 'Golden Ale/Blond Ale']",0.22291355,0.7770865,3
63,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Jaw Brew,Golden Ale/Blond Ale,4.60 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Jaw Brew', 'Golden Ale/Blond Ale', '4.60 %']",0.086939536,0.9130605,3
33,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Flying Fish Pescade Rojo Grande,Flying Fish Brewing Company,American Strong Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', 'Amber Ale']","['Flying Fish Pescade Rojo Grande', 'Flying Fish Brewing Company', 'American Strong Ale']",0.34981066,0.65018934,3
34,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Flying Fish Pescade Rojo Grande,Third Base Sports Bar & Brewery,American Strong Ale,9 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Amber Ale', '4.60 %']","['Flying Fish Pescade Rojo Grande', 'American Strong Ale', '9 %']",0.36021462,0.63978535,3
35,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Flying Fish Brewing Company,American Strong Ale,9 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Flying Fish Brewing Company', 'American Strong Ale', '9 %']",0.37972125,0.6202788,3
21,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Right Brain Cherry Queen Amber Ale,Third Base Sports Bar & Brewery,Fruit Beer,5.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Amber Ale', '4.60 %']","['Right Brain Cherry Queen Amber Ale', 'Fruit Beer', '5.10 %']",0.26929617,0.7307038,3
49,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Lake Superior Brewing Company,Amber Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Lake Superior Brewing Company', 'Amber Ale', '6.50 %']",0.40492392,0.595076,3
48,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Lake Superior Mesabi Red,Third Base Sports Bar & Brewery,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Amber Ale', '4.60 %']","['Lake Superior Mesabi Red', 'Amber Ale', '6.50 %']",0.3554292,0.64457077,3
20,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Right Brain Cherry Queen Amber Ale,Right Brain Brewery,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', '4.60 %']","['Right Brain Cherry Queen Amber Ale', 'Right Brain Brewery', '5.10 %']",0.13669644,0.8633036,3
27,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Cascade Lakes Brewing Co. .,English Strong Ale,6.40 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Cascade Lakes Brewing Co. .', 'English Strong Ale', '6.40 %']",0.2153445,0.7846555,3
6,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Third Base Red Rocket Amber Ale,Fat Head_s Brewery & Saloon,Golden Ale/Blond Ale,5.40 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Fat Head_s Brewery & Saloon', 'Golden Ale/Blond Ale', '5.40 %']",0.21567778,0.78432226,3
22,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Right Brain Cherry Queen Amber Ale,Right Brain Brewery,Fruit Beer,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Right Brain Cherry Queen Amber Ale', 'Right Brain Brewery', 'Fruit Beer', '5.10 %']",0.40995017,0.5900498,4
64,Red Rocket Amber Ale,Third Base Sports Bar & Brewery,American Amber / Red Ale,6.40 %,Jaw Glide,Jaw Brew,Golden Ale/Blond Ale,4.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Third Base Red Rocket Amber Ale', 'Third Base Sports Bar & Brewery', 'Amber Ale', '4.60 %']","['Jaw Glide', 'Jaw Brew', 'Golden Ale/Blond Ale', '4.60 %']",0.22291352,0.7770865,4
