,explanation,type,latency,match,label,row,prediction
26,"{'ltable_authors': 5.884979810811989e-35, 'ltable_id': 5.722371844305741e-34, 'ltable_title': -7.351668651516892e-35, 'rtable_id': -5.5363755455659205e-34, 'rtable_title': 2.5330611658469385e-36, 'rtable_venue': 5.401948084655334e-34}",mojito-c,2.81097831716761,0.0,0.0,1009-835,[0.95046294 0.04953706]
27,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'ltable_year': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",mojito-c,3.231651616981253,1.0,1.0,469-1531,[0.08915269 0.91084731]
28,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0}",mojito-c,3.2744988861959428,0.0,0.0,746-48,[0.94964994 0.05035006]
29,"{'ltable_authors': -1.4196517826896797e-33, 'ltable_id': 2.9909711274720526e-32, 'ltable_title': 4.973837715186526e-33, 'ltable_year': 2.0498877039125603e-32, 'rtable_id': -4.2368251448446665e-33, 'rtable_title': 1.1844401634393423e-33, 'rtable_year': 3.721250141146824e-33}",mojito-c,2.9604331888258457,1.0,1.0,1681-531,[0.08993047 0.91006953]
30,"{'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_year': 0.0}",mojito-c,2.8877781520131975,0.0,0.0,2315-400,[0.94778776 0.05221224]
31,"{'ltable_id': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_year': 0.0}",mojito-c,2.735320577863604,0.0,0.0,343-704,[0.94845387 0.05154613]
32,"{'ltable_authors': -4.2998956030692774e-32, 'ltable_id': 1.63147513915053e-31, 'ltable_title': -5.7413962900303226e-33, 'rtable_authors': 8.668615710002696e-32, 'rtable_id': 1.4474628309464177e-31, 'rtable_title': -5.3287614117591045e-33, 'rtable_venue': -1.0253081521705074e-32}",mojito-c,2.6776270531117916,1.0,1.0,287-1915,[0.04008156 0.95991844]
33,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_year': 0.0}",mojito-c,2.991073203040287,0.0,0.0,2404-1579,[0.94621069 0.05378931]
34,"{'ltable_authors': 1.0908096197637363e-34, 'ltable_id': -1.1171992335495825e-34, 'ltable_title': -1.38368218165337e-34, 'ltable_year': 2.5825746876520774e-34, 'rtable_id': -3.4764537618352007e-35, 'rtable_title': 5.364746663243592e-35}",mojito-c,2.867992795072496,0.0,0.0,1086-1216,[0.94652157 0.05347843]
35,"{'ltable_authors': 2.6666392402083387e-34, 'ltable_id': 2.517569132699949e-33, 'ltable_title': 1.8571414356736091e-34, 'rtable_authors': 2.9771296375846176e-34, 'rtable_id': 3.518083055059439e-33, 'rtable_title': 5.457438000303858e-35, 'rtable_venue': 7.23358569415388e-35}",mojito-c,3.126861953176558,0.0,0.0,727-306,[0.95007195 0.04992805]
36,"{'ltable_id': 1.4314505283008804e-33, 'ltable_title': 9.062756994782735e-36, 'rtable_id': 1.58494548831215e-33, 'rtable_title': -1.0204880006292215e-35, 'rtable_venue': 1.1300084017210412e-34}",mojito-c,2.7103983107954264,0.0,0.0,198-445,[0.94788412 0.05211588]
37,"{'ltable_authors': 2.9397925629010912e-34, 'ltable_id': 3.554502366130154e-33, 'ltable_title': 4.351520622448508e-34, 'ltable_venue': -2.357989187866501e-34, 'rtable_id': -1.292574007384516e-33, 'rtable_title': -1.0922247419789874e-35, 'rtable_venue': 6.80512503117415e-34}",mojito-c,2.8861096689943224,0.0,0.0,290-942,[0.95066372 0.04933628]
38,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0}",mojito-c,3.3183188519906253,1.0,1.0,1684-1381,[0.0577268 0.9422732]
39,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'ltable_year': 0.0, 'rtable_authors': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",mojito-c,3.130170251009986,0.0,0.0,1310-1313,[0.9493512 0.0506488]
40,"{'ltable_id': 3.7188259184710905e-32, 'ltable_title': 3.0539639136628928e-33, 'ltable_venue': 4.006870625973888e-32, 'rtable_authors': 6.911648383643334e-33, 'rtable_id': 3.530829395533183e-33, 'rtable_title': 3.209379621577977e-33}",mojito-c,2.616730208043009,1.0,1.0,1613-2015,[0.05103821 0.94896179]
41,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'rtable_authors': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0}",mojito-c,2.8123477541375905,0.0,0.0,1119-1114,[0.9494165 0.0505835]
42,"{'ltable_authors': 0.0, 'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_year': 0.0}",mojito-c,3.100133704021573,1.0,1.0,1221-1616,[0.10415882 0.89584118]
43,"{'ltable_authors': -5.902339539395035e-35, 'ltable_id': 2.224889410289964e-34, 'ltable_title': 3.1879134256785963e-34, 'ltable_year': 1.009125893451982e-33, 'rtable_authors': 7.037055830542788e-34, 'rtable_id': -8.937488672549271e-34, 'rtable_title': 3.253419237392155e-35, 'rtable_venue': 2.5015169211885534e-34, 'rtable_year': 1.5666781146734426e-33}",mojito-c,3.234704823931679,0.0,0.0,470-2126,[0.94925415 0.05074585]
44,"{'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0}",mojito-c,2.9565615837927908,1.0,1.0,1841-397,[0.06590033 0.93409967]
45,"{'ltable_authors': -3.4142885651293865e-34, 'ltable_id': 1.1240718828450038e-33, 'ltable_title': -1.7786796227592662e-34, 'ltable_venue': 4.800886283410444e-34, 'ltable_year': -1.2157613068258137e-33, 'rtable_authors': 5.314305262458508e-34, 'rtable_id': 1.4411451752184975e-33, 'rtable_title': 3.467092228752617e-35, 'rtable_year': 4.474884666368905e-34}",mojito-c,2.7607331469189376,0.0,0.0,805-1666,[0.95063953 0.04936047]
46,"{'ltable_id': 0.0, 'ltable_title': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0, 'rtable_year': 0.0}",mojito-c,3.1271682009100914,0.0,0.0,256-1031,[0.95087349 0.04912651]
47,"{'ltable_id': 0.0, 'ltable_title': 0.0, 'ltable_venue': 0.0, 'rtable_authors': 0.0, 'rtable_id': 0.0, 'rtable_title': 0.0, 'rtable_venue': 0.0}",mojito-c,2.7026747330091894,0.0,0.0,1321-902,[0.94595027 0.05404973]
48,"{'ltable_id': 1.4712304062194616e-33, 'ltable_title': 3.852798229962305e-35, 'ltable_year': -2.4272721106297005e-34, 'rtable_authors': 1.3363975804675974e-34, 'rtable_id': 2.1906879562347934e-34, 'rtable_title': 2.0068715334510705e-34, 'rtable_year': 2.2526545827201296e-34}",mojito-c,3.099853283027187,0.0,0.0,1228-943,[0.95102484 0.04897516]
49,"{'ltable_authors': 8.51884466884204e-35, 'ltable_id': 5.895612178442377e-34, 'ltable_title': 2.0024156324140713e-34, 'ltable_venue': 1.5520244345963527e-35, 'rtable_authors': 3.2509916515924863e-34, 'rtable_id': -3.4183896197842964e-34, 'rtable_title': -8.380973806919849e-35}",mojito-c,3.056111356941983,0.0,0.0,1016-1983,[0.95221668 0.04778332]
