,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
18,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,semantic compression and pattern extraction with fascicles,"edwin m. knorr , raymond t. ng",very large data bases,1999,"('rtable_title',)",['finding intensional knowledge of distance-based outliers'],['semantic compression and pattern extraction with fascicles'],0.42008838,0.57991165,2
16,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,a monte carlo algorithm for fast projective clustering,"edwin m. knorr , raymond t. ng",international conference on management of data,1999,"('rtable_title', 'rtable_venue')","['finding intensional knowledge of distance-based outliers', 'very large data bases']","['a monte carlo algorithm for fast projective clustering', 'international conference on management of data']",0.33610895,0.6638911,2
23,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,semantic compression and pattern extraction with fascicles,"h. v. jagadish , j. madar , raymond t. ng",very large data bases,1999,"('rtable_title', 'rtable_authors', 'rtable_year')","['finding intensional knowledge of distance-based outliers', 'edwin m. knorr , raymond t. ng', 1999]","['semantic compression and pattern extraction with fascicles', 'h. v. jagadish , j. madar , raymond t. ng', 1999]",0.4839428,0.51605713,3
22,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,semantic compression and pattern extraction with fascicles,"h. v. jagadish , j. madar , raymond t. ng",very large data bases,1999,"('rtable_title', 'rtable_authors', 'rtable_venue')","['finding intensional knowledge of distance-based outliers', 'edwin m. knorr , raymond t. ng', 'very large data bases']","['semantic compression and pattern extraction with fascicles', 'h. v. jagadish , j. madar , raymond t. ng', 'very large data bases']",0.4839428,0.51605713,3
17,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,a monte carlo algorithm for fast projective clustering,"edwin m. knorr , raymond t. ng",international conference on management of data,2002,"('rtable_title', 'rtable_venue', 'rtable_year')","['finding intensional knowledge of distance-based outliers', 'very large data bases', 1999]","['a monte carlo algorithm for fast projective clustering', 'international conference on management of data', 2002]",0.33954644,0.66045356,3
12,a vision of management of complex models,"v. tucakov , raymond t. ng , edwin m. knorr",sigmod record,2000,finding intensional knowledge of distance-based outliers,"edwin m. knorr , raymond t. ng",very large data bases,1999,"('ltable_title', 'ltable_venue', 'ltable_year')","['distance-based outliers : algorithms and applications', 'vldb j.', 2000]","['a vision of management of complex models', 'sigmod record', 2000]",0.009043548,0.9909565,3
14,a comparison of selectivity estimators for range queries on metric attributes,"bernhard seeger , björn blohsfeld , dieter korus",sigmod conference,2000,finding intensional knowledge of distance-based outliers,"edwin m. knorr , raymond t. ng",very large data bases,1999,"('ltable_title', 'ltable_authors', 'ltable_venue')","['distance-based outliers : algorithms and applications', 'v. tucakov , raymond t. ng , edwin m. knorr', 'vldb j.']","['a comparison of selectivity estimators for range queries on metric attributes', 'bernhard seeger , björn blohsfeld , dieter korus', 'sigmod conference']",0.26327732,0.73672265,3
24,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,semantic compression and pattern extraction with fascicles,"edwin m. knorr , raymond t. ng",very large data bases,1999,"('rtable_title', 'rtable_venue', 'rtable_year')","['finding intensional knowledge of distance-based outliers', 'very large data bases', 1999]","['semantic compression and pattern extraction with fascicles', 'very large data bases', 1999]",0.42008838,0.57991165,3
11,a vision of management of complex models,"rachel pottinger , alon y. halevy , philip a. bernstein",sigmod record,2000,finding intensional knowledge of distance-based outliers,"edwin m. knorr , raymond t. ng",very large data bases,1999,"('ltable_title', 'ltable_authors', 'ltable_venue')","['distance-based outliers : algorithms and applications', 'v. tucakov , raymond t. ng , edwin m. knorr', 'vldb j.']","['a vision of management of complex models', 'rachel pottinger , alon y. halevy , philip a. bernstein', 'sigmod record']",0.09829597,0.9017041,3
6,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,distance-based outliers : algorithms and applications,"edwin m. knorr , raymond t. ng",the vldb journal -- the international journal on very large data bases,2000,"('rtable_title', 'rtable_venue', 'rtable_year')","['finding intensional knowledge of distance-based outliers', 'very large data bases', 1999]","['distance-based outliers : algorithms and applications', 'the vldb journal -- the international journal on very large data bases', 2000]",0.0019310245,0.998069,3
5,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,distance-based outliers : algorithms and applications,"edwin m. knorr , raymond t. ng , vladimir tucakov",very large data bases,2000,"('rtable_title', 'rtable_authors', 'rtable_year')","['finding intensional knowledge of distance-based outliers', 'edwin m. knorr , raymond t. ng', 1999]","['distance-based outliers : algorithms and applications', 'edwin m. knorr , raymond t. ng , vladimir tucakov', 2000]",0.008193767,0.99180627,3
4,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,distance-based outliers : algorithms and applications,"edwin m. knorr , raymond t. ng , vladimir tucakov",the vldb journal -- the international journal on very large data bases,1999,"('rtable_title', 'rtable_authors', 'rtable_venue')","['finding intensional knowledge of distance-based outliers', 'edwin m. knorr , raymond t. ng', 'very large data bases']","['distance-based outliers : algorithms and applications', 'edwin m. knorr , raymond t. ng , vladimir tucakov', 'the vldb journal -- the international journal on very large data bases']",0.006739408,0.99326056,3
13,a vision of management of complex models,"rachel pottinger , alon y. halevy , philip a. bernstein",sigmod record,2000,finding intensional knowledge of distance-based outliers,"edwin m. knorr , raymond t. ng",very large data bases,1999,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['distance-based outliers : algorithms and applications', 'v. tucakov , raymond t. ng , edwin m. knorr', 'vldb j.', 2000]","['a vision of management of complex models', 'rachel pottinger , alon y. halevy , philip a. bernstein', 'sigmod record', 2000]",0.09829597,0.9017041,4
7,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,distance-based outliers : algorithms and applications,"edwin m. knorr , raymond t. ng , vladimir tucakov",the vldb journal -- the international journal on very large data bases,2000,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['finding intensional knowledge of distance-based outliers', 'edwin m. knorr , raymond t. ng', 'very large data bases', 1999]","['distance-based outliers : algorithms and applications', 'edwin m. knorr , raymond t. ng , vladimir tucakov', 'the vldb journal -- the international journal on very large data bases', 2000]",0.006883833,0.9931162,4
15,a comparison of selectivity estimators for range queries on metric attributes,"bernhard seeger , björn blohsfeld , dieter korus",sigmod conference,1999,finding intensional knowledge of distance-based outliers,"edwin m. knorr , raymond t. ng",very large data bases,1999,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","['distance-based outliers : algorithms and applications', 'v. tucakov , raymond t. ng , edwin m. knorr', 'vldb j.', 2000]","['a comparison of selectivity estimators for range queries on metric attributes', 'bernhard seeger , björn blohsfeld , dieter korus', 'sigmod conference', 1999]",0.2578673,0.7421327,4
25,distance-based outliers : algorithms and applications,"v. tucakov , raymond t. ng , edwin m. knorr",vldb j.,2000,semantic compression and pattern extraction with fascicles,"h. v. jagadish , j. madar , raymond t. ng",very large data bases,1999,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['finding intensional knowledge of distance-based outliers', 'edwin m. knorr , raymond t. ng', 'very large data bases', 1999]","['semantic compression and pattern extraction with fascicles', 'h. v. jagadish , j. madar , raymond t. ng', 'very large data bases', 1999]",0.4839428,0.51605713,4
