,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
14,R.I.P.A.H,Big Bay Brewing Co. .,American Amber / Red Ale,6.40 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'American Amber / Red Ale', '9.00 %']","['R.I.P.A.H', 'American Amber / Red Ale', '6.40 %']",0.45018309354782104,0.549816906452179,3
13,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', '9.00 %']","['R.I.P.A.H', 'Black Bear Brewery', '6.40 %']",0.4157230257987976,0.5842769742012024,3
21,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,Hop,Kern River Brewing,American Amber / Red Ale,9.00 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Kern River Dirty Hippie Imperial Red Ale', 'American Strong Ale', '8 %']","['Hop', 'American Amber / Red Ale', '9.00 %']",0.36560821533203125,0.6343917846679688,3
7,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,Havannah,Kern River Brewing,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Kern River Dirty Hippie Imperial Red Ale', 'American Strong Ale', '8 %']","['Havannah', 'Amber Ale', '5.80 %']",0.4213665723800659,0.5786334276199341,3
27,2014,Minneapolis Town Hall Brewery,Irish Ale,9.00 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', 'American Amber / Red Ale']","['2014', 'Minneapolis Town Hall Brewery', 'Irish Ale']",0.3309440016746521,0.6690559983253479,3
5,R.I.P.A.H,Big Bay Brewing Co. .,American Amber / Red Ale,6.40 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'American Amber / Red Ale', '9.00 %']","['R.I.P.A.H', 'American Amber / Red Ale', '6.40 %']",0.45018309354782104,0.549816906452179,3
4,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', '9.00 %']","['R.I.P.A.H', 'Black Bear Brewery', '6.40 %']",0.4157230257987976,0.5842769742012024,3
28,2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,6.10 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', '9.00 %']","['2014', 'Minneapolis Town Hall Brewery', '6.10 %']",0.31879931688308716,0.6812006831169128,3
1,Dragonfly,Fallen Brewing Company,American Amber / Red Ale,4.60 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', '9.00 %']","['Dragonfly', 'Fallen Brewing Company', '4.60 %']",0.4725615382194519,0.5274384617805481,3
20,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,Hop,Big Bay Brewing Co. .,American Strong Ale,9.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Kern River Dirty Hippie Imperial Red Ale', 'Kern River Brewing', '8 %']","['Hop', 'Big Bay Brewing Co. .', '9.00 %']",0.4122634530067444,0.5877365469932556,3
22,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,Hop,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Kern River Dirty Hippie Imperial Red Ale', 'Kern River Brewing', 'American Strong Ale', '8 %']","['Hop', 'Big Bay Brewing Co. .', 'American Amber / Red Ale', '9.00 %']",0.3608120083808899,0.6391879916191101,4
0,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,Okkara Rinkusteinur,Okkara,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Kern River Dirty Hippie Imperial Red Ale', 'Kern River Brewing', 'American Strong Ale', '8 %']","['Okkara Rinkusteinur', 'Okkara', 'Amber Ale', '5.80 %']",0.43737685680389404,0.562623143196106,4
15,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', 'American Amber / Red Ale', '9.00 %']","['R.I.P.A.H', 'Black Bear Brewery', 'American Amber / Red Ale', '6.40 %']",0.4157230257987976,0.5842769742012024,4
16,Slobberknocker,Mad Fox Brewing Company,American Barleywine,8.00 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', 'American Amber / Red Ale', '9.00 %']","['Slobberknocker', 'Mad Fox Brewing Company', 'American Barleywine', '8.00 %']",0.49999701976776123,0.5000029802322388,4
11,Dragonfly,Fallen Brewing Company,American Amber / Red Ale,4.60 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', 'American Amber / Red Ale', '9.00 %']","['Dragonfly', 'Fallen Brewing Company', 'American Amber / Red Ale', '4.60 %']",0.4725615382194519,0.5274384617805481,4
9,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,Okkara Rinkusteinur,Okkara,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Kern River Dirty Hippie Imperial Red Ale', 'Kern River Brewing', 'American Strong Ale', '8 %']","['Okkara Rinkusteinur', 'Okkara', 'Amber Ale', '5.80 %']",0.43737685680389404,0.562623143196106,4
8,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Kern River Dirty Hippie Imperial Red Ale', 'Kern River Brewing', 'American Strong Ale', '8 %']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', 'Amber Ale', '5.80 %']",0.4538763165473938,0.5461236834526062,4
6,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', 'American Amber / Red Ale', '9.00 %']","['R.I.P.A.H', 'Black Bear Brewery', 'American Amber / Red Ale', '6.40 %']",0.4157230257987976,0.5842769742012024,4
2,Dragonfly,Fallen Brewing Company,American Amber / Red Ale,4.60 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', 'American Amber / Red Ale', '9.00 %']","['Dragonfly', 'Fallen Brewing Company', 'American Amber / Red Ale', '4.60 %']",0.4725615382194519,0.5274384617805481,4
18,Hop Around Imperial Red Ale,Big Bay Brewing Co. .,American Amber / Red Ale,9.00 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Kern River Dirty Hippie Imperial Red Ale', 'Kern River Brewing', 'American Strong Ale', '8 %']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', 'Amber Ale', '5.80 %']",0.4538763165473938,0.5461236834526062,4
30,2014,Minneapolis Town Hall Brewery,Irish Ale,6.10 %,Kern River Dirty Hippie Imperial Red Ale,Kern River Brewing,American Strong Ale,8 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Hop Around Imperial Red Ale', 'Big Bay Brewing Co. .', 'American Amber / Red Ale', '9.00 %']","['2014', 'Minneapolis Town Hall Brewery', 'Irish Ale', '6.10 %']",0.2872048616409302,0.7127951383590698,4
