,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
191,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 1994]","['integrating triggers and declarative constraints in sql database sytems', 1996]",0.0436098575592041,0.9563901424407959,2
197,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title',)",['the demarcation protocol : a technique for maintaining constraints in distributed database systems'],['integrating triggers and declarative constraints in sql database sytems'],0.05433720350265503,0.945662796497345,2
198,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid']",0.04936647415161133,0.9506335258483887,2
199,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1994,"('rtable_title', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'vldb']",0.04495471715927124,0.9550452828407288,2
200,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 1994]","['integrating triggers and declarative constraints in sql database sytems', 1996]",0.0436098575592041,0.9563901424407959,2
98,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_authors',)","['daniel barbar &#225; - mill &#225; , hector garcia-molina']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.3575930595397949,0.6424069404602051,2
205,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title',)",['the demarcation protocol : a technique for maintaining constraints in distributed database systems'],['integrating triggers and declarative constraints in sql database sytems'],0.05433720350265503,0.945662796497345,2
207,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1994,"('rtable_title', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'vldb']",0.04495471715927124,0.9550452828407288,2
208,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 1994]","['integrating triggers and declarative constraints in sql database sytems', 1996]",0.0436098575592041,0.9563901424407959,2
213,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title',)",['the demarcation protocol : a technique for maintaining constraints in distributed database systems'],['integrating triggers and declarative constraints in sql database sytems'],0.05433720350265503,0.945662796497345,2
214,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh']",0.044431865215301514,0.9555681347846985,2
215,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1994,"('rtable_title', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'vldb']",0.04495471715927124,0.9550452828407288,2
216,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 1994]","['integrating triggers and declarative constraints in sql database sytems', 1996]",0.0436098575592041,0.9563901424407959,2
221,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title',)",['the demarcation protocol : a technique for maintaining constraints in distributed database systems'],['integrating triggers and declarative constraints in sql database sytems'],0.05433720350265503,0.945662796497345,2
222,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,nelson mendonça mattos,the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers and declarative constraints in sql database sytems', 'nelson mendonça mattos']",0.0502665638923645,0.9497334361076355,2
223,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",vldb,1994,"('rtable_title', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'vldb']",0.04495471715927124,0.9550452828407288,2
206,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,", nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers and declarative constraints in sql database sytems', ', nelson mendonça mattos']",0.049424946308135986,0.950575053691864,2
93,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_authors', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.29963308572769165,0.7003669142723083,2
135,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_authors', 'rtable_venue')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.32322484254837036,0.6767751574516296,2
91,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers and declarative constraints', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.05872994661331177,0.9412700533866882,2
37,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_authors', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.29963308572769165,0.7003669142723083,2
42,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_authors',)","['daniel barbar &#225; - mill &#225; , hector garcia-molina']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.3575930595397949,0.6424069404602051,2
43,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.28587085008621216,0.7141291499137878,2
92,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_authors', 'rtable_venue')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.2617933750152588,0.7382066249847412,2
45,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_authors', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.29963308572769165,0.7003669142723083,2
50,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_authors',)","['daniel barbar &#225; - mill &#225; , hector garcia-molina']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.3575931191444397,0.6424068808555603,2
51,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.42121613025665283,0.5787838697433472,2
52,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_authors', 'rtable_venue')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.2617933750152588,0.7382066249847412,2
53,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_authors', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.29963308572769165,0.7003669142723083,2
58,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_authors',)","['daniel barbar &#225; - mill &#225; , hector garcia-molina']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.3575930595397949,0.6424069404602051,2
59,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.2963249087333679,0.7036750912666321,2
60,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_authors', 'rtable_venue')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.2617933750152588,0.7382066249847412,2
61,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_authors', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.29963308572769165,0.7003669142723083,2
66,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_authors',)","['daniel barbar &#225; - mill &#225; , hector garcia-molina']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.3575930595397949,0.6424069404602051,2
67,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers and', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.35012906789779663,0.6498709321022034,2
36,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_authors', 'rtable_venue')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.2617933750152588,0.7382066249847412,2
35,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.21042919158935547,0.7895708084106445,2
34,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_authors',)","['daniel barbar &#225; - mill &#225; , hector garcia-molina']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos']",0.3575930595397949,0.6424069404602051,2
29,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_authors', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos', 1996]",0.4687325358390808,0.5312674641609192,2
1,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_authors')","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos']","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbará , hector garcia-molina']",0.0434299111366272,0.9565700888633728,2
2,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb j.,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_venue')","['integrating triggers and declarative constraints in sql database sytems', 'vldb']","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'vldb j.']",0.039905667304992676,0.9600943326950073,2
3,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_year')","['integrating triggers and declarative constraints in sql database sytems', 1996]","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 1994]",0.04341411590576172,0.9565858840942383,2
8,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title',)",['the demarcation protocol : a technique for maintaining constraints in distributed database systems'],['integrating triggers and declarative constraints in sql database sytems'],0.052611470222473145,0.9473885297775269,2
9,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos']",0.04480135440826416,0.9551986455917358,2
10,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",very large data bases,1994,"('rtable_title', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'very large data bases']",0.10220372676849365,0.8977962732315063,2
11,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 1994]","['integrating triggers and declarative constraints in sql database sytems', 1996]",0.0436098575592041,0.9563901424407959,2
68,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,"('rtable_authors', 'rtable_venue')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 'the vldb journal -- the international journal on very large data bases']","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 'vldb']",0.2617933750152588,0.7382066249847412,2
12,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_authors', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos', 1996]",0.46873241662979126,0.5312675833702087,2
18,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_authors')","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendonça mattos']","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbará , hector garcia-molina']",0.0434299111366272,0.9565700888633728,2
19,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb j.,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_venue')","['integrating triggers and declarative constraints in sql database sytems', 'vldb']","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'vldb j.']",0.039905667304992676,0.9600943326950073,2
20,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1994,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title', 'ltable_year')","['integrating triggers and declarative constraints in sql database sytems', 1996]","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 1994]",0.04341411590576172,0.9565858840942383,2
25,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title',)",['the demarcation protocol : a technique for maintaining constraints in distributed database systems'],['integrating triggers and declarative constraints in sql database sytems'],0.052611470222473145,0.9473885297775269,2
26,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_authors')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'daniel barbar &#225; - mill &#225; , hector garcia-molina']","['integrating triggers and declarative constraints in sql database sytems', 'roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos']",0.04480135440826416,0.9551986455917358,2
27,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",very large data bases,1994,"('rtable_title', 'rtable_venue')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 'the vldb journal -- the international journal on very large data bases']","['integrating triggers and declarative constraints in sql database sytems', 'very large data bases']",0.10220372676849365,0.8977962732315063,2
28,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,integrating triggers and declarative constraints in sql database sytems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_year')","['the demarcation protocol : a technique for maintaining constraints in distributed database systems', 1994]","['integrating triggers and declarative constraints in sql database sytems', 1996]",0.0436098575592041,0.9563901424407959,2
17,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994,"('ltable_title',)",['integrating triggers and declarative constraints in sql database sytems'],['the demarcation protocol : a technique for maintaining constraints in distributed database systems'],0.046488165855407715,0.9535118341445923,2
69,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",vldb,1996,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"roberta cochrane , hamid pirahesh , nelson mendonça mattos",the vldb journal -- the international journal on very large data bases,1996,"('rtable_authors', 'rtable_year')","['daniel barbar &#225; - mill &#225; , hector garcia-molina', 1994]","['roberta cochrane , hamid pirahesh , nelson mendonça mattos', 1996]",0.29963308572769165,0.7003669142723083,2
