,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
167,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,tripp lite,b078-101-usb,,"('rtable_brand', 'rtable_modelno')","['hp', 'q3675a']","['tripp lite', 'b078-101-usb']",0.85166484,0.14833522,2
168,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,tripp lite,q3675a,64.23,"('rtable_brand', 'rtable_price')","['hp', nan]","['tripp lite', 64.23]",0.8253197,0.17468028,2
169,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,b078-101-usb,64.23,"('rtable_modelno', 'rtable_price')","['q3675a', nan]","['b078-101-usb', 64.23]",0.851473,0.148527,2
200,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,md-05-06a,82.0,"('rtable_modelno', 'rtable_price')","['q3675a', nan]","['md-05-06a', 82.0]",0.9805283,0.019471629,2
199,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,crumpler,q3675a,82.0,"('rtable_brand', 'rtable_price')","['hp', nan]","['crumpler', 82.0]",0.94146365,0.05853633,2
198,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,crumpler,md-05-06a,,"('rtable_brand', 'rtable_modelno')","['hp', 'q3675a']","['crumpler', 'md-05-06a']",0.8638144,0.13618562,2
197,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cases bags,hp,q3675a,82.0,"('rtable_category', 'rtable_price')","['cleaning repair', nan]","['cases bags', 82.0]",0.70105296,0.298947,2
196,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cases bags,hp,md-05-06a,,"('rtable_category', 'rtable_modelno')","['cleaning repair', 'q3675a']","['cases bags', 'md-05-06a']",0.5897708,0.41022918,2
195,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cases bags,crumpler,q3675a,,"('rtable_category', 'rtable_brand')","['cleaning repair', 'hp']","['cases bags', 'crumpler']",0.71389365,0.28610635,2
194,hp q3675a image transfer kit,printers,hp,q3675a,194.84,crumpler 5 million dollar home photo bag brown orange,cleaning repair,hp,q3675a,82.0,"('rtable_title', 'rtable_price')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', nan]","['crumpler 5 million dollar home photo bag brown orange', 82.0]",0.9997032,0.0002967754,2
193,hp q3675a image transfer kit,printers,hp,q3675a,194.84,crumpler 5 million dollar home photo bag brown orange,cleaning repair,hp,md-05-06a,,"('rtable_title', 'rtable_modelno')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'q3675a']","['crumpler 5 million dollar home photo bag brown orange', 'md-05-06a']",0.9971091,0.0028909277,2
192,hp q3675a image transfer kit,printers,hp,q3675a,194.84,crumpler 5 million dollar home photo bag brown orange,cleaning repair,crumpler,q3675a,,"('rtable_title', 'rtable_brand')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'hp']","['crumpler 5 million dollar home photo bag brown orange', 'crumpler']",0.99895835,0.0010415952,2
191,hp q3675a image transfer kit,printers,hp,q3675a,194.84,crumpler 5 million dollar home photo bag brown orange,cases bags,hp,q3675a,,"('rtable_title', 'rtable_category')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'cleaning repair']","['crumpler 5 million dollar home photo bag brown orange', 'cases bags']",0.9997975,0.00020250349,2
190,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,82.0,"('rtable_price',)",[nan],[82.0],0.9805283,0.019471634,2
189,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,md-05-06a,,"('rtable_modelno',)",['q3675a'],['md-05-06a'],0.8882728,0.11172717,2
188,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,crumpler,q3675a,,"('rtable_brand',)",['hp'],['crumpler'],0.8638144,0.13618562,2
165,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,networking products,hp,b078-101-usb,,"('rtable_category', 'rtable_modelno')","['cleaning repair', 'q3675a']","['networking products', 'b078-101-usb']",0.9289601,0.071039945,2
254,hp q3675a image transfer kit,printers,hp,q3675a,194.84,new-bush qt7465cs - quantum series right peninsula 47-5 8w x 29-1 4d x 30h harvest cherry - bshqt7465cs,cleaning repair,bush,q3675a,,"('rtable_title', 'rtable_brand')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'hp']","['new-bush qt7465cs - quantum series right peninsula 47-5 8w x 29-1 4d x 30h harvest cherry - bshqt7465cs', 'bush']",0.99991024,8.973263e-05,2
164,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,networking products,tripp lite,q3675a,,"('rtable_category', 'rtable_brand')","['cleaning repair', 'hp']","['networking products', 'tripp lite']",0.73180825,0.26819178,2
162,hp q3675a image transfer kit,printers,hp,q3675a,194.84,usb server interface module for b070 072 kvm switches,cleaning repair,hp,b078-101-usb,,"('rtable_title', 'rtable_modelno')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'q3675a']","['usb server interface module for b070 072 kvm switches', 'b078-101-usb']",0.99988353,0.00011641626,2
136,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,bargaincell,084331499689,,"('rtable_brand', 'rtable_modelno')","['hp', 'q3675a']","['bargaincell', '084331499689']",0.8706565,0.12934348,2
137,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,bargaincell,q3675a,2.01,"('rtable_brand', 'rtable_price')","['hp', nan]","['bargaincell', 2.01]",0.9552575,0.0447425,2
138,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,084331499689,2.01,"('rtable_modelno', 'rtable_price')","['q3675a', nan]","['084331499689', 2.01]",0.95069635,0.049303688,2
223,hp q3675a image transfer kit,printers,hp,q3675a,194.84,aiptek wireless remote control for mpvr,cleaning repair,aiptek,q3675a,,"('rtable_title', 'rtable_brand')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'hp']","['aiptek wireless remote control for mpvr', 'aiptek']",0.9999281,7.192025e-05,2
222,hp q3675a image transfer kit,printers,hp,q3675a,194.84,aiptek wireless remote control for mpvr,batteries,hp,q3675a,,"('rtable_title', 'rtable_category')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'cleaning repair']","['aiptek wireless remote control for mpvr', 'batteries']",0.9990675,0.00093258364,2
221,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('rtable_price',)",[nan],[nan],0.8882728,0.11172717,2
220,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,zpt-rm,,"('rtable_modelno',)",['q3675a'],['zpt-rm'],0.8882728,0.11172717,2
219,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,aiptek,q3675a,,"('rtable_brand',)",['hp'],['aiptek'],0.8706565,0.12934348,2
218,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,batteries,hp,q3675a,,"('rtable_category',)",['cleaning repair'],['batteries'],0.6722477,0.3277523,2
217,hp q3675a image transfer kit,printers,hp,q3675a,194.84,aiptek wireless remote control for mpvr,cleaning repair,hp,q3675a,,"('rtable_title',)",['hewlett packard q3675a image transfer kit for hp color laserjet 4650'],['aiptek wireless remote control for mpvr'],0.99993944,6.0570197e-05,2
155,hp q3675a image transfer kit,printers,hp,q3675a,194.84,usb server interface module for b070 072 kvm switches,cleaning repair,hp,q3675a,,"('rtable_title',)",['hewlett packard q3675a image transfer kit for hp color laserjet 4650'],['usb server interface module for b070 072 kvm switches'],0.99988353,0.00011641626,2
156,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,networking products,hp,q3675a,,"('rtable_category',)",['cleaning repair'],['networking products'],0.9289601,0.071039945,2
157,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,tripp lite,q3675a,,"('rtable_brand',)",['hp'],['tripp lite'],0.85166484,0.14833522,2
158,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,b078-101-usb,,"('rtable_modelno',)",['q3675a'],['b078-101-usb'],0.88827294,0.11172705,2
159,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,64.23,"('rtable_price',)",[nan],[64.23],0.8514728,0.14852718,2
160,hp q3675a image transfer kit,printers,hp,q3675a,194.84,usb server interface module for b070 072 kvm switches,networking products,hp,q3675a,,"('rtable_title', 'rtable_category')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'cleaning repair']","['usb server interface module for b070 072 kvm switches', 'networking products']",0.99938965,0.00061033136,2
161,hp q3675a image transfer kit,printers,hp,q3675a,194.84,usb server interface module for b070 072 kvm switches,cleaning repair,tripp lite,q3675a,,"('rtable_title', 'rtable_brand')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'hp']","['usb server interface module for b070 072 kvm switches', 'tripp lite']",0.9999063,9.367066e-05,2
163,hp q3675a image transfer kit,printers,hp,q3675a,194.84,usb server interface module for b070 072 kvm switches,cleaning repair,hp,q3675a,64.23,"('rtable_title', 'rtable_price')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', nan]","['usb server interface module for b070 072 kvm switches', 64.23]",0.99991083,8.9112524e-05,2
255,hp q3675a image transfer kit,printers,hp,q3675a,194.84,new-bush qt7465cs - quantum series right peninsula 47-5 8w x 29-1 4d x 30h harvest cherry - bshqt7465cs,cleaning repair,hp,,,"('rtable_title', 'rtable_modelno')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'q3675a']","['new-bush qt7465cs - quantum series right peninsula 47-5 8w x 29-1 4d x 30h harvest cherry - bshqt7465cs', nan]",0.9999809,1.9107314e-05,2
93,hp q3675a image transfer kit,printers,hp,q3675a,194.84,quick 1.3 mp webcam with night vision blue,cleaning repair,hp,q3675a,,"('rtable_title',)",['hewlett packard q3675a image transfer kit for hp color laserjet 4650'],['quick 1.3 mp webcam with night vision blue'],0.9999974,2.6481334e-06,2
257,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,laminating supplies,bush,q3675a,,"('rtable_category', 'rtable_brand')","['cleaning repair', 'hp']","['laminating supplies', 'bush']",0.8258433,0.17415673,2
284,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hp 02bk hp 02c hp 02m hp 02y hp 02lc hp 02lm remanufactured cc604fn combo pack - 1 b,inkjet printer ink,hp,q3675a,,"('rtable_title', 'rtable_category')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'cleaning repair']","['hp 02bk hp 02c hp 02m hp 02y hp 02lc hp 02lm remanufactured cc604fn combo pack - 1 b', 'inkjet printer ink']",0.930937,0.06906307,2
283,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,7.93,"('rtable_price',)",[nan],[7.93],0.8226992,0.17730077,2
282,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,c87,,"('rtable_modelno',)",['q3675a'],['c87'],0.8882728,0.11172717,2
31,sentry microbuds earbuds ho243 red,printers,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('ltable_title',)",['hp q3675a image transfer kit'],['sentry microbuds earbuds ho243 red'],1.0,7.974727e-10,2
32,hp q3675a image transfer kit,mp3 accessories,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('ltable_category',)",['printers'],['mp3 accessories'],0.9594557,0.040544223,2
33,hp q3675a image transfer kit,printers,sentry,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('ltable_brand',)",['hp'],['sentry'],0.9984357,0.0015643426,2
34,hp q3675a image transfer kit,printers,hp,sentry microbuds,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('ltable_modelno',)",['q3675a'],['sentry microbuds'],0.9687261,0.03127394,2
35,hp q3675a image transfer kit,printers,hp,q3675a,10.0,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('ltable_price',)",[194.84],[10.0],0.9992495,0.00075050344,2
285,hp q3675a image transfer kit,printers,hp,q3675a,194.84,hp 02bk hp 02c hp 02m hp 02y hp 02lc hp 02lm remanufactured cc604fn combo pack - 1 b,cleaning repair,hp,q3675a,,"('rtable_title', 'rtable_brand')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', 'hp']","['hp 02bk hp 02c hp 02m hp 02y hp 02lc hp 02lm remanufactured cc604fn combo pack - 1 b', 'hp']",0.85282147,0.1471785,2
36,sentry microbuds earbuds ho243 red,mp3 accessories,hp,q3675a,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('ltable_title', 'ltable_category')","['hp q3675a image transfer kit', 'printers']","['sentry microbuds earbuds ho243 red', 'mp3 accessories']",1.0,9.008641e-09,2
38,sentry microbuds earbuds ho243 red,printers,hp,sentry microbuds,194.84,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('ltable_title', 'ltable_modelno')","['hp q3675a image transfer kit', 'q3675a']","['sentry microbuds earbuds ho243 red', 'sentry microbuds']",1.0,3.3905891e-09,2
39,sentry microbuds earbuds ho243 red,printers,hp,q3675a,10.0,hewlett packard q3675a image transfer kit for hp color laserjet 4650,cleaning repair,hp,q3675a,,"('ltable_title', 'ltable_price')","['hp q3675a image transfer kit', 194.84]","['sentry microbuds earbuds ho243 red', 10.0]",1.0,5.371392e-12,2
256,hp q3675a image transfer kit,printers,hp,q3675a,194.84,new-bush qt7465cs - quantum series right peninsula 47-5 8w x 29-1 4d x 30h harvest cherry - bshqt7465cs,cleaning repair,hp,q3675a,369.0,"('rtable_title', 'rtable_price')","['hewlett packard q3675a image transfer kit for hp color laserjet 4650', nan]","['new-bush qt7465cs - quantum series right peninsula 47-5 8w x 29-1 4d x 30h harvest cherry - bshqt7465cs', 369.0]",0.9999993,6.9004113e-07,2
