,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
47,Hospitali-Tea,Lavery Brewing Company,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Hospitali-Tea', '5.60 %']",0.4410054087638855,0.5589945912361145,2
95,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Havannah,Laurelwood Public House & Brewery,American Strong Ale,5.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Laurelwood Organic Deranger Imperial Red Ale', '8.60 %']","['Havannah', '5.80 %']",0.47992777824401855,0.5200722217559814,2
20,Oho-Rojo,Lavery Brewing Company,American Amber / Red Ale,6.10 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Oho-Rojo', '6.10 %']",0.4496726393699646,0.5503273606300354,2
117,Hospitali-Tea,Lavery Brewing Company,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Hospitali-Tea', '5.60 %']",0.4410054087638855,0.5589945912361145,2
18,Pumukl,Lavery Brewing Company,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Pumukl', '4.50 %']",0.4990994334220886,0.5009005665779114,2
77,Yakima,Lavery Brewing Company,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Yakima', '4.50 %']",0.4991666078567505,0.5008333921432495,2
94,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Havannah,Laurelwood Public House & Brewery,Amber Ale,8.60 %,"('rtable_Beer_Name', 'rtable_Style')","['Laurelwood Organic Deranger Imperial Red Ale', 'American Strong Ale']","['Havannah', 'Amber Ale']",0.3858981132507324,0.6141018867492676,2
172,FBF,Lavery Brewing Company,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['FBF', '4.50 %']",0.47214043140411377,0.5278595685958862,2
89,TimBRRR,Lavery Brewing Company,American Amber / Red Ale,8.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['TimBRRR', '8.60 %']",0.43941766023635864,0.5605823397636414,2
2,Conductor,Lavery Brewing Company,American Amber / Red Ale,8.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Conductor', '8.60 %']",0.41714972257614136,0.5828502774238586,2
168,Jackalope,Lavery Brewing Company,American Amber / Red Ale,5.25 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Jackalope', '5.25 %']",0.4639517068862915,0.5360482931137085,2
12,Rufous,Lavery Brewing Company,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Rufous', '5.60 %']",0.4606528878211975,0.5393471121788025,2
6,TimBRRR,Lavery Brewing Company,American Amber / Red Ale,8.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['TimBRRR', '8.60 %']",0.43941766023635864,0.5605823397636414,2
72,Micoua,Lavery Brewing Company,American Amber / Red Ale,-,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Micoua', '-']",0.4735898971557617,0.5264101028442383,2
71,Micoua,Microbrasserie St-Pancrace,American Amber / Red Ale,8.20 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Lavery Imperial Red Ale', 'Lavery Brewing Company']","['Micoua', 'Microbrasserie St-Pancrace']",0.49469470977783203,0.505305290222168,2
93,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Havannah,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('rtable_Beer_Name',)",['Laurelwood Organic Deranger Imperial Red Ale'],['Havannah'],0.4883941411972046,0.5116058588027954,2
16,Pumukl,Lavery Brewing Company,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Pumukl', '4.50 %']",0.4990994930267334,0.5009005069732666,2
85,Chiniquy,Lavery Brewing Company,American Amber / Red Ale,4.00 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['Chiniquy', '4.00 %']",0.4859658479690552,0.5140341520309448,2
155,FBF,Lavery Brewing Company,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', '8.20 %']","['FBF', '4.50 %']",0.47214043140411377,0.5278595685958862,2
109,Panama,Pinglehead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Panama', ""Pinglehead Brewing Co. / Brewer 's Pizza"", '5.60 %']",0.48594993352890015,0.5140500664710999,3
86,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,4.00 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Chiniquy', 'Brasserie Artisanale Albion', '4.00 %']",0.4584435224533081,0.5415564775466919,3
112,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Epic Carolina,Laurelwood Public House & Brewery,Amber Ale,7.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Laurelwood Organic Deranger Imperial Red Ale', 'American Strong Ale', '8.60 %']","['Epic Carolina', 'Amber Ale', '7.20 %']",0.4975731372833252,0.5024268627166748,3
110,Panama,Lavery Brewing Company,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['Panama', 'American Amber / Red Ale', '5.60 %']",0.4674047827720642,0.5325952172279358,3
174,FBF,Lavery Brewing Company,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['FBF', 'American Amber / Red Ale', '4.50 %']",0.47214043140411377,0.5278595685958862,3
105,Red-Ioactive,Bottle Logic Brewing,American Amber / Red Ale,6.00 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Red-Ioactive', 'Bottle Logic Brewing', '6.00 %']",0.4960736036300659,0.5039263963699341,3
102,Cherrywood,Lavery Brewing Company,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['Cherrywood', 'American Amber / Red Ale', '5.60 %']",0.4508419632911682,0.5491580367088318,3
90,TimBRRR,Widmer Brothers Brewing Company,American Amber / Red Ale,8.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['TimBRRR', 'Widmer Brothers Brewing Company', '8.60 %']",0.44854259490966797,0.551457405090332,3
101,Cherrywood,Taft 's Ale House,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Cherrywood', ""Taft 's Ale House"", '5.60 %']",0.41104191541671753,0.5889580845832825,3
91,TimBRRR,Lavery Brewing Company,American Amber / Red Ale,8.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['TimBRRR', 'American Amber / Red Ale', '8.60 %']",0.43941766023635864,0.5605823397636414,3
98,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Havannah,Laurelwood Public House & Brewery,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Laurelwood Organic Deranger Imperial Red Ale', 'American Strong Ale', '8.60 %']","['Havannah', 'Amber Ale', '5.80 %']",0.37798744440078735,0.6220125555992126,3
96,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Amber Ale,8.60 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Laurelwood Organic Deranger Imperial Red Ale', 'Laurelwood Public House & Brewery', 'American Strong Ale']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', 'Amber Ale']",0.4043189287185669,0.5956810712814331,3
106,Red-Ioactive,Lavery Brewing Company,American Amber / Red Ale,6.00 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['Red-Ioactive', 'American Amber / Red Ale', '6.00 %']",0.49415457248687744,0.5058454275131226,3
97,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),American Strong Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Laurelwood Organic Deranger Imperial Red Ale', 'Laurelwood Public House & Brewery', '8.60 %']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', '5.80 %']",0.49840855598449707,0.5015914440155029,3
0,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Barrier Tenderfoot,Laurelwood Public House & Brewery,Imperial IPA,8.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Laurelwood Organic Deranger Imperial Red Ale', 'American Strong Ale', '8.60 %']","['Barrier Tenderfoot', 'Imperial IPA', '8.20 %']",0.4416801333427429,0.5583198666572571,3
118,Hospitali-Tea,The Unknown Brewing Co. .,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Hospitali-Tea', 'The Unknown Brewing Co. .', '5.60 %']",0.4558050036430359,0.5441949963569641,3
173,FBF,French Beer Factory,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['FBF', 'French Beer Factory', '4.50 %']",0.4545334577560425,0.5454665422439575,3
170,Jackalope,Lavery Brewing Company,American Amber / Red Ale,5.25 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['Jackalope', 'American Amber / Red Ale', '5.25 %']",0.4639517068862915,0.5360482931137085,3
169,Jackalope,Odd Side Ales,American Amber / Red Ale,5.25 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Jackalope', 'Odd Side Ales', '5.25 %']",0.43764960765838623,0.5623503923416138,3
166,Mary,Lavery Brewing Company,American Barleywine,9.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['Mary', 'American Barleywine', '9.60 %']",0.4932999014854431,0.5067000985145569,3
165,Mary,Brouwerij De Prael,American Amber / Red Ale,9.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Mary', 'Brouwerij De Prael', '9.60 %']",0.49893563985824585,0.5010643601417542,3
163,Rhumantony,Les Brasseurs du Hameau,American Amber / Red Ale,7.00 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Rhumantony', 'Les Brasseurs du Hameau', '7.00 %']",0.4825974106788635,0.5174025893211365,3
161,L'Envie,Microbrasserie La PÃ © cheresse,American Amber / Red Ale,-,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","[""L'Envie"", 'Microbrasserie La PÃ © cheresse', '-']",0.4880303144454956,0.5119696855545044,3
159,1881 Sacramento,Ruhstaller,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['1881 Sacramento', 'Ruhstaller', '5.60 %']",0.441037118434906,0.558962881565094,3
157,FBF,Lavery Brewing Company,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['FBF', 'American Amber / Red Ale', '4.50 %']",0.47214043140411377,0.5278595685958862,3
156,FBF,French Beer Factory,American Amber / Red Ale,4.50 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['FBF', 'French Beer Factory', '4.50 %']",0.4545334577560425,0.5454665422439575,3
153,Jaapie,Lavery Brewing Company,American Amber / Red Ale,9.40 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['Jaapie', 'American Amber / Red Ale', '9.40 %']",0.4924907684326172,0.5075092315673828,3
152,Jaapie,Kaapse Brouwers,American Amber / Red Ale,9.40 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Jaapie', 'Kaapse Brouwers', '9.40 %']",0.43264782428741455,0.5673521757125854,3
149,Rufous,Lavery Brewing Company,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['Rufous', 'American Amber / Red Ale', '5.60 %']",0.4606528878211975,0.5393471121788025,3
114,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Nevin_s Amberosia,Laurelwood Public House & Brewery,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Laurelwood Organic Deranger Imperial Red Ale', 'American Strong Ale', '8.60 %']","['Nevin_s Amberosia', 'Amber Ale', '5.20 %']",0.49322396516799927,0.5067760348320007,3
148,Rufous,Prohibition Pig,American Amber / Red Ale,5.60 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Rufous', 'Prohibition Pig', '5.60 %']",0.39341652393341064,0.6065834760665894,3
144,R.I.P.A.H,Black Bear Brewery,American Amber / Red Ale,6.40 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['R.I.P.A.H', 'Black Bear Brewery', '6.40 %']",0.4550005793571472,0.5449994206428528,3
141,Lavery Imperial Red Ale,Lavery Brewing Company,American Amber / Red Ale,8.20 %,Nevin_s Amberosia,Laurelwood Public House & Brewery,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Laurelwood Organic Deranger Imperial Red Ale', 'American Strong Ale', '8.60 %']","['Nevin_s Amberosia', 'Amber Ale', '5.20 %']",0.49322396516799927,0.5067760348320007,3
139,Ambler,Lavery Brewing Company,American Amber / Red Ale,4.70 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Lavery Imperial Red Ale', 'American Amber / Red Ale', '8.20 %']","['Ambler', 'American Amber / Red Ale', '4.70 %']",0.4942241311073303,0.5057758688926697,3
138,Ambler,Phantom Carriage,American Amber / Red Ale,4.70 %,Laurelwood Organic Deranger Imperial Red Ale,Laurelwood Public House & Brewery,American Strong Ale,8.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Lavery Imperial Red Ale', 'Lavery Brewing Company', '8.20 %']","['Ambler', 'Phantom Carriage', '4.70 %']",0.43065905570983887,0.5693409442901611,3
