,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
46,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Barley Creek Brewing Co. .,Barley Wine,9.50 %,"('rtable_Brew_Factory_Name',)",['Hopworks Urban Brewery'],['Barley Creek Brewing Co. .'],0.35180935,0.6481906,2
47,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,American Strong Ale,9.50 %,"('rtable_Style',)",['Barley Wine'],['American Strong Ale'],0.19569907,0.80430096,2
48,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Barley Creek Brewing Co. .,American Strong Ale,9.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Hopworks Urban Brewery', 'Barley Wine']","['Barley Creek Brewing Co. .', 'American Strong Ale']",0.045591805,0.9544082,2
49,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,American Strong Ale,8.20 %,"('rtable_Style', 'rtable_ABV')","['Barley Wine', '9.50 %']","['American Strong Ale', '8.20 %']",0.2719559,0.72804403,2
51,Elevator Barrel Aged Barley Wine ( Bar Bar ),Avery Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name',)",['Elevator Brewery & Draught Haus'],['Avery Brewing Company'],0.1602806,0.8397194,2
52,Hog Heaven Barley Wine,Avery Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus']","['Hog Heaven Barley Wine', 'Avery Brewing Company']",0.06592799,0.93407196,2
53,Elevator Barrel Aged Barley Wine ( Bar Bar ),Avery Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Elevator Brewery & Draught Haus', 'American Barleywine']","['Avery Brewing Company', 'American Barleywine']",0.1602804,0.8397196,2
54,Elevator Barrel Aged Barley Wine ( Bar Bar ),Avery Brewing Company,American Barleywine,9.20 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Elevator Brewery & Draught Haus', '11.00 %']","['Avery Brewing Company', '9.20 %']",0.13001208,0.8699879,2
26,Elevator Barrel Aged Barley Wine ( Bar Bar ),Great Divide Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name',)",['Elevator Brewery & Draught Haus'],['Great Divide Brewing Company'],0.038743388,0.9612566,2
21,Elevator Barrel Aged Barley Wine ( Bar Bar ),Crabtree Brewing Company,American Barleywine,12.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Elevator Brewery & Draught Haus', '11.00 %']","['Crabtree Brewing Company', '12.00 %']",0.116385646,0.88361436,2
29,Elevator Barrel Aged Barley Wine ( Bar Bar ),Great Divide Brewing Company,American Barleywine,10.20 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Elevator Brewery & Draught Haus', '11.00 %']","['Great Divide Brewing Company', '10.20 %']",0.019789381,0.9802106,2
19,Woody B. Barley Wine Ale,Crabtree Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus']","['Woody B. Barley Wine Ale', 'Crabtree Brewing Company']",0.13011673,0.8698833,2
1,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Actual Bourbon Barrel Aged Elektron,Actual Brewing Company,Barley Wine,9.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery']","['Actual Bourbon Barrel Aged Elektron', 'Actual Brewing Company']",0.12056789,0.8794322,2
2,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Actual Bourbon Barrel Aged Elektron,Hopworks Urban Brewery,Amber Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Barley Wine']","['Actual Bourbon Barrel Aged Elektron', 'Amber Ale']",0.26412475,0.73587525,2
3,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Actual Bourbon Barrel Aged Elektron,Hopworks Urban Brewery,Barley Wine,7.30 %,"('rtable_Beer_Name', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', '9.50 %']","['Actual Bourbon Barrel Aged Elektron', '7.30 %']",0.38964045,0.61035955,2
4,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Actual Brewing Company,Amber Ale,9.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style')","['Hopworks Urban Brewery', 'Barley Wine']","['Actual Brewing Company', 'Amber Ale']",0.24005869,0.75994134,2
10,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Tighthead Barrel Aged Old Kaya Dog Barleywine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('rtable_Beer_Name',)",['Hopworks Bourbon Aged Noggin Floggin Barley Wine'],['Tighthead Barrel Aged Old Kaya Dog Barleywine'],0.462549,0.537451,2
20,Elevator Barrel Aged Barley Wine ( Bar Bar ),Crabtree Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Elevator Brewery & Draught Haus', 'American Barleywine']","['Crabtree Brewing Company', 'American Barleywine']",0.12609777,0.8739022,2
12,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Tighthead Barrel Aged Old Kaya Dog Barleywine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Barley Wine']","['Tighthead Barrel Aged Old Kaya Dog Barleywine', 'Barley Wine']",0.462549,0.537451,2
13,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Tighthead Barrel Aged Old Kaya Dog Barleywine,Hopworks Urban Brewery,Barley Wine,10.30 %,"('rtable_Beer_Name', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', '9.50 %']","['Tighthead Barrel Aged Old Kaya Dog Barleywine', '10.30 %']",0.389729,0.610271,2
11,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Tighthead Barrel Aged Old Kaya Dog Barleywine,Tighthead Brewing Company,Barley Wine,9.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery']","['Tighthead Barrel Aged Old Kaya Dog Barleywine', 'Tighthead Brewing Company']",0.27426556,0.7257345,2
18,Elevator Barrel Aged Barley Wine ( Bar Bar ),Crabtree Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name',)",['Elevator Brewery & Draught Haus'],['Crabtree Brewing Company'],0.12609762,0.8739024,2
31,Old Ruffian Barley Wine,Great Divide Brewing Company,American Barleywine,10.20 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', '11.00 %']","['Old Ruffian Barley Wine', 'Great Divide Brewing Company', '10.20 %']",0.31504726,0.68495274,3
22,Woody B. Barley Wine Ale,Crabtree Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', 'American Barleywine']","['Woody B. Barley Wine Ale', 'Crabtree Brewing Company', 'American Barleywine']",0.13011673,0.8698833,3
50,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Barley Creek Brewing Co. .,American Strong Ale,8.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hopworks Urban Brewery', 'Barley Wine', '9.50 %']","['Barley Creek Brewing Co. .', 'American Strong Ale', '8.20 %']",0.14776877,0.85223126,3
5,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Actual Bourbon Barrel Aged Elektron,Actual Brewing Company,Amber Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery', 'Barley Wine']","['Actual Bourbon Barrel Aged Elektron', 'Actual Brewing Company', 'Amber Ale']",0.22896631,0.77103364,3
6,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Actual Bourbon Barrel Aged Elektron,Actual Brewing Company,Barley Wine,7.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery', '9.50 %']","['Actual Bourbon Barrel Aged Elektron', 'Actual Brewing Company', '7.30 %']",0.120799236,0.8792008,3
7,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Actual Bourbon Barrel Aged Elektron,Hopworks Urban Brewery,Amber Ale,7.30 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Barley Wine', '9.50 %']","['Actual Bourbon Barrel Aged Elektron', 'Amber Ale', '7.30 %']",0.35401174,0.6459882,3
8,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Actual Brewing Company,Amber Ale,7.30 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hopworks Urban Brewery', 'Barley Wine', '9.50 %']","['Actual Brewing Company', 'Amber Ale', '7.30 %']",0.2113688,0.78863114,3
45,Elevator Barrel Aged Barley Wine ( Bar Bar ),O'Fallon Brewery,American Amber / Red Ale,5.50 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Elevator Brewery & Draught Haus', 'American Barleywine', '11.00 %']","[""O'Fallon Brewery"", 'American Amber / Red Ale', '5.50 %']",0.3996812,0.60031873,3
30,Old Ruffian Barley Wine,Great Divide Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', 'American Barleywine']","['Old Ruffian Barley Wine', 'Great Divide Brewing Company', 'American Barleywine']",0.4561328,0.5438672,3
43,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Barrel Harbor Brewing,Irish Ale,5.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hopworks Urban Brewery', 'Barley Wine', '9.50 %']","['Barrel Harbor Brewing', 'Irish Ale', '5.20 %']",0.08271855,0.9172815,3
42,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Barrel Harbor Red Ale,Hopworks Urban Brewery,Irish Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Barley Wine', '9.50 %']","['Barrel Harbor Red Ale', 'Irish Ale', '5.20 %']",0.41571566,0.5842843,3
41,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Barrel Harbor Red Ale,Barrel Harbor Brewing,Irish Ale,9.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery', 'Barley Wine']","['Barrel Harbor Red Ale', 'Barrel Harbor Brewing', 'Irish Ale']",0.4871433,0.5128567,3
55,Hog Heaven Barley Wine,Avery Brewing Company,American Barleywine,11.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', 'American Barleywine']","['Hog Heaven Barley Wine', 'Avery Brewing Company', 'American Barleywine']",0.06592799,0.93407196,3
16,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Tighthead Barrel Aged Old Kaya Dog Barleywine,Hopworks Urban Brewery,Barley Wine,10.30 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Barley Wine', '9.50 %']","['Tighthead Barrel Aged Old Kaya Dog Barleywine', 'Barley Wine', '10.30 %']",0.389729,0.610271,3
57,Elevator Barrel Aged Barley Wine ( Bar Bar ),Avery Brewing Company,American Barleywine,9.20 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Elevator Brewery & Draught Haus', 'American Barleywine', '11.00 %']","['Avery Brewing Company', 'American Barleywine', '9.20 %']",0.13001208,0.8699879,3
36,Elevator Barrel Aged Barley Wine ( Bar Bar ),Barley Mow Brewing Company,American Amber / Red Ale,7.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Elevator Brewery & Draught Haus', 'American Barleywine', '11.00 %']","['Barley Mow Brewing Company', 'American Amber / Red Ale', '7.00 %']",0.33273435,0.66726565,3
14,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Tighthead Barrel Aged Old Kaya Dog Barleywine,Tighthead Brewing Company,Barley Wine,9.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery', 'Barley Wine']","['Tighthead Barrel Aged Old Kaya Dog Barleywine', 'Tighthead Brewing Company', 'Barley Wine']",0.27426556,0.7257345,3
15,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Tighthead Barrel Aged Old Kaya Dog Barleywine,Tighthead Brewing Company,Barley Wine,10.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery', '9.50 %']","['Tighthead Barrel Aged Old Kaya Dog Barleywine', 'Tighthead Brewing Company', '10.30 %']",0.30236503,0.69763494,3
56,Hog Heaven Barley Wine,Avery Brewing Company,American Barleywine,9.20 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', '11.00 %']","['Hog Heaven Barley Wine', 'Avery Brewing Company', '9.20 %']",0.0663422,0.93365777,3
32,Elevator Barrel Aged Barley Wine ( Bar Bar ),Great Divide Brewing Company,American Barleywine,10.20 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Elevator Brewery & Draught Haus', 'American Barleywine', '11.00 %']","['Great Divide Brewing Company', 'American Barleywine', '10.20 %']",0.019789381,0.9802106,3
24,Elevator Barrel Aged Barley Wine ( Bar Bar ),Crabtree Brewing Company,American Barleywine,12.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Elevator Brewery & Draught Haus', 'American Barleywine', '11.00 %']","['Crabtree Brewing Company', 'American Barleywine', '12.00 %']",0.116385646,0.88361436,3
23,Woody B. Barley Wine Ale,Crabtree Brewing Company,American Barleywine,12.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', '11.00 %']","['Woody B. Barley Wine Ale', 'Crabtree Brewing Company', '12.00 %']",0.10921261,0.89078736,3
9,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Actual Bourbon Barrel Aged Elektron,Actual Brewing Company,Amber Ale,7.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery', 'Barley Wine', '9.50 %']","['Actual Bourbon Barrel Aged Elektron', 'Actual Brewing Company', 'Amber Ale', '7.30 %']",0.1800045,0.81999546,4
17,Elevator Barrel Aged Barley Wine ( Bar Bar ),Elevator Brewery & Draught Haus,American Barleywine,11.00 %,Tighthead Barrel Aged Old Kaya Dog Barleywine,Tighthead Brewing Company,Barley Wine,10.30 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Hopworks Bourbon Aged Noggin Floggin Barley Wine', 'Hopworks Urban Brewery', 'Barley Wine', '9.50 %']","['Tighthead Barrel Aged Old Kaya Dog Barleywine', 'Tighthead Brewing Company', 'Barley Wine', '10.30 %']",0.30236503,0.69763494,4
33,Old Ruffian Barley Wine,Great Divide Brewing Company,American Barleywine,10.20 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', 'American Barleywine', '11.00 %']","['Old Ruffian Barley Wine', 'Great Divide Brewing Company', 'American Barleywine', '10.20 %']",0.31504726,0.68495274,4
25,Woody B. Barley Wine Ale,Crabtree Brewing Company,American Barleywine,12.00 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', 'American Barleywine', '11.00 %']","['Woody B. Barley Wine Ale', 'Crabtree Brewing Company', 'American Barleywine', '12.00 %']",0.10921261,0.89078736,4
58,Hog Heaven Barley Wine,Avery Brewing Company,American Barleywine,9.20 %,Hopworks Bourbon Aged Noggin Floggin Barley Wine,Hopworks Urban Brewery,Barley Wine,9.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')","['Elevator Barrel Aged Barley Wine ( Bar Bar )', 'Elevator Brewery & Draught Haus', 'American Barleywine', '11.00 %']","['Hog Heaven Barley Wine', 'Avery Brewing Company', 'American Barleywine', '9.20 %']",0.0663422,0.93365777,4
