,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
64,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,James River Rock Island Red,James River Brewery,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company']","['James River Rock Island Red', 'James River Brewery']",0.51603585,0.4839641,2
63,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,4.90 %,"('rtable_ABV',)",['5.50 %'],['4.90 %'],0.92863303,0.071366906,2
73,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Belgian Strong Ale,5.50 %,"('rtable_Style',)",['Amber Ale'],['Belgian Strong Ale'],0.9630295,0.036970533,2
39,Cape Cod Red,Portneuf Valley Brewing,American Amber / Red Ale,5.50 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', '-']","['Cape Cod Red', '5.50 %']",0.9999912,8.819197e-06,2
41,Twisted Stick Amber Ale,Cape Cod Beer,American Amber / Red Ale,5.50 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Portneuf Valley Brewing', '-']","['Cape Cod Beer', '5.50 %']",0.5836925,0.41630748,2
37,Cape Cod Red,Cape Cod Beer,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Cape Cod Red', 'Cape Cod Beer']",0.9999902,9.83197e-06,2
110,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Devil_s Peak Brewing Company,Amber Ale,5.10 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Sick N Twisted Brewing Company', '5.50 %']","['Devil_s Peak Brewing Company', '5.10 %']",0.86325145,0.13674852,2
38,Cape Cod Red,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'American Amber / Red Ale']","['Cape Cod Red', 'American Amber / Red Ale']",0.99999607,3.91692e-06,2
17,Twisted Stick Amber Ale,Full Pint Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Portneuf Valley Brewing', 'American Amber / Red Ale']","['Full Pint Brewing Company', 'American Amber / Red Ale']",0.96528625,0.03471371,2
16,All-In Amber,Portneuf Valley Brewing,American Amber / Red Ale,5.80 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', '-']","['All-In Amber', '5.80 %']",0.9936799,0.0063200486,2
15,All-In Amber,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'American Amber / Red Ale']","['All-In Amber', 'American Amber / Red Ale']",0.9992625,0.0007374633,2
14,All-In Amber,Full Pint Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['All-In Amber', 'Full Pint Brewing Company']",0.9981451,0.0018548912,2
13,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.94085526,0.059144787,2
109,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Devil_s Peak Woodhead Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_ABV')","['Sick N Twisted Pleasure Victim Amber Ale', '5.50 %']","['Devil_s Peak Woodhead Amber Ale', '5.10 %']",0.9368574,0.0631426,2
12,Twisted Stick Amber Ale,Full Pint Brewing Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name',)",['Portneuf Valley Brewing'],['Full Pint Brewing Company'],0.96528625,0.03471371,2
7,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Barleywine,11.70 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '-']","['American Barleywine', '11.70 %']",0.85338396,0.1466161,2
6,Twisted Stick Amber Ale,Tahoe Mountain Brewing Co. .,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')","['Portneuf Valley Brewing', 'American Amber / Red Ale']","['Tahoe Mountain Brewing Co. .', 'American Barleywine']",0.9327467,0.06725326,2
5,Auld Bitch Barleywine,Portneuf Valley Brewing,American Amber / Red Ale,11.70 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', '-']","['Auld Bitch Barleywine', '11.70 %']",0.9927297,0.0072702453,2
4,Auld Bitch Barleywine,Portneuf Valley Brewing,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'American Amber / Red Ale']","['Auld Bitch Barleywine', 'American Barleywine']",0.999998,1.981537e-06,2
3,Auld Bitch Barleywine,Tahoe Mountain Brewing Co. .,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['Auld Bitch Barleywine', 'Tahoe Mountain Brewing Co. .']",0.9949007,0.0050992374,2
2,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Barleywine'],0.96427274,0.035727207,2
1,Twisted Stick Amber Ale,Tahoe Mountain Brewing Co. .,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name',)",['Portneuf Valley Brewing'],['Tahoe Mountain Brewing Co. .'],0.94916004,0.05083994,2
11,All-In Amber,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Twisted Stick Amber Ale'],['All-In Amber'],0.9992625,0.0007374633,2
108,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Devil_s Peak Woodhead Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Sick N Twisted Pleasure Victim Amber Ale', 'Amber Ale']","['Devil_s Peak Woodhead Amber Ale', 'Amber Ale']",0.9421209,0.057879027,2
111,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.10 %,"('rtable_Style', 'rtable_ABV')","['Amber Ale', '5.50 %']","['Amber Ale', '5.10 %']",0.94481343,0.055186566,2
23,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.94085526,0.059144787,2
36,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,5.50 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_ABV',)",['-'],['5.50 %'],0.5917172,0.40828285,2
35,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Style',)",['American Amber / Red Ale'],['American Amber / Red Ale'],0.94085526,0.059144787,2
34,Twisted Stick Amber Ale,Cape Cod Beer,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name',)",['Portneuf Valley Brewing'],['Cape Cod Beer'],0.9252897,0.07471025,2
33,Cape Cod Red,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Twisted Stick Amber Ale'],['Cape Cod Red'],0.99999607,3.91692e-06,2
22,CascaZilla,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name',)",['Twisted Stick Amber Ale'],['CascaZilla'],0.9999999,1.4586067e-07,2
105,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('rtable_Style',)",['Amber Ale'],['Amber Ale'],0.94085526,0.059144787,2
104,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Devil_s Peak Woodhead Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name',)",['Sick N Twisted Pleasure Victim Amber Ale'],['Devil_s Peak Woodhead Amber Ale'],0.9421209,0.057879027,2
107,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Devil_s Peak Woodhead Amber Ale,Devil_s Peak Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company']","['Devil_s Peak Woodhead Amber Ale', 'Devil_s Peak Brewing Company']",0.99372226,0.0062777176,2
24,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,7.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_ABV',)",['-'],['7.00 %'],0.6056101,0.39438993,2
25,CascaZilla,Ithaca Beer Company,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Twisted Stick Amber Ale', 'Portneuf Valley Brewing']","['CascaZilla', 'Ithaca Beer Company']",0.9999132,8.6786175e-05,2
26,CascaZilla,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')","['Twisted Stick Amber Ale', 'American Amber / Red Ale']","['CascaZilla', 'American Amber / Red Ale']",0.9999999,1.4586053e-07,2
106,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.10 %,"('rtable_ABV',)",['5.50 %'],['5.10 %'],0.94481343,0.055186566,2
27,CascaZilla,Portneuf Valley Brewing,American Amber / Red Ale,7.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')","['Twisted Stick Amber Ale', '-']","['CascaZilla', '7.00 %']",0.9999645,3.5487854e-05,2
28,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,7.00 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Style', 'ltable_ABV')","['American Amber / Red Ale', '-']","['American Amber / Red Ale', '7.00 %']",0.6056101,0.39438993,2
83,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('rtable_Style',)",['Amber Ale'],['Amber Ale'],0.94085526,0.059144787,2
113,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Devil_s Peak Woodhead Amber Ale,Devil_s Peak Brewing Company,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company', '5.50 %']","['Devil_s Peak Woodhead Amber Ale', 'Devil_s Peak Brewing Company', '5.10 %']",0.99869114,0.0013088393,3
114,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Devil_s Peak Woodhead Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Sick N Twisted Pleasure Victim Amber Ale', 'Amber Ale', '5.50 %']","['Devil_s Peak Woodhead Amber Ale', 'Amber Ale', '5.10 %']",0.9368574,0.0631426,3
100,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Baja Peliroja,Baja Brewing Co. .,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company', 'Amber Ale']","['Baja Peliroja', 'Baja Brewing Co. .', 'Amber Ale']",0.9985697,0.0014302955,3
101,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Baja Peliroja,Baja Brewing Co. .,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company', '5.50 %']","['Baja Peliroja', 'Baja Brewing Co. .', '5.50 %']",0.9985697,0.0014302955,3
102,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Baja Peliroja,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Sick N Twisted Pleasure Victim Amber Ale', 'Amber Ale', '5.50 %']","['Baja Peliroja', 'Amber Ale', '5.50 %']",0.9059134,0.09408651,3
89,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sesma La Petra Tostada,Sesma Brewing,Amber Ale,5.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company', 'Amber Ale']","['Sesma La Petra Tostada', 'Sesma Brewing', 'Amber Ale']",0.7983432,0.20165682,3
90,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sesma La Petra Tostada,Sesma Brewing,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Sick N Twisted Pleasure Victim Amber Ale', 'Sick N Twisted Brewing Company', '5.50 %']","['Sesma La Petra Tostada', 'Sesma Brewing', '5 %']",0.96538013,0.03461984,3
