,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
187,,slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,461.96,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003', 461.96]",1,0,0.029876495,0.9701236,2
121,,linksys,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['linksys', nan]",1,0,0.3301418,0.6698582,2
122,,linksys etherfast ezxs88w ethernet switch ezxs88w,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.038140543,0.96185946,2
123,,linksys etherfast ezxs88w ethernet switch ezxs88w,new/workgroup ),,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'new/workgroup )']",1,0,0.31402206,0.68597794,2
124,,linksys etherfast ezxs88w ethernet switch ezxs88w,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.0407581,0.9592419,2
186,,slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003'],1,0,0.07508391,0.9249161,2
126,,linksys etherfast ezxs88w ethernet switch ezxs88w,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.038140543,0.96185946,2
127,,linksys etherfast ezxs88w ethernet switch ezxs88w,linksys etherfast 8-port,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'linksys etherfast 8-port']",1,0,0.11240048,0.8875995,2
110,,linksys etherfast ezxs55w,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['linksys etherfast ezxs55w', nan]",1,0,0.15812925,0.8418707,2
109,,linksys etherfast ezxs55w,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['linksys etherfast ezxs55w'],1,0,0.1650993,0.8349007,2
188,,canon,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,461.96,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['canon', 461.96]",1,0,0.13592744,0.86407256,2
107,,linksys etherfast ezxs88w ethernet switch ezxs88w,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.0407581,0.9592419,2
89,,netgear prosafe fs105 ethernet switch fs105na,netgear,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['netgear prosafe fs105 ethernet switch fs105na', 'netgear']",1,0,0.038608912,0.96139103,2
90,,netgear prosafe fs105 ethernet switch fs105na,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['netgear prosafe fs105 ethernet switch fs105na', nan]",1,0,0.037906867,0.9620931,2
190,,digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,461.96,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003', 461.96]",1,0,0.030994268,0.9690057,2
92,,etherfast ezxs55w ethernet switch,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['etherfast ezxs55w ethernet switch'],1,0,0.09320545,0.9067946,2
93,,etherfast ezxs55w ethernet switch,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['etherfast ezxs55w ethernet switch', nan]",1,0,0.10440729,0.89559263,2
94,,linksys etherfast ezxs88w ethernet,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['linksys etherfast ezxs88w ethernet'],1,0,0.09308345,0.90691656,2
95,,linksys etherfast ezxs88w ethernet,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['linksys etherfast ezxs88w ethernet', nan]",1,0,0.06396634,0.9360336,2
96,,camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003'],1,0,0.037583563,0.9624164,2
128,,linksys etherfast ezxs88w ethernet switch ezxs88w,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.0407581,0.9592419,2
97,,camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,461.96,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003', 461.96]",1,0,0.031672336,0.96832764,2
99,,netgear prosafe fs105 ethernet switch fs105na,port 10/100 desktop switch,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['netgear prosafe fs105 ethernet switch fs105na', 'port 10/100 desktop switch']",1,0,0.05395983,0.94604015,2
100,,netgear prosafe fs105 ethernet switch fs105na,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['netgear prosafe fs105 ethernet switch fs105na', nan]",1,0,0.037906893,0.9620931,2
189,,digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003'],1,0,0.041762717,0.95823723,2
102,,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['nikon pink 10 megapixel coolpix digital camera coolpixs60pnk'],1,0,0.20024261,0.79975736,2
103,,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['nikon pink 10 megapixel coolpix digital camera coolpixs60pnk', nan]",1,0,0.16127989,0.83872014,2
207,,netgear prosafe fs105 ethernet switch fs105na,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_price')","['canon powershot black 10 megapixel digital camera sx10is', nan]","['netgear prosafe fs105 ethernet switch fs105na', nan]",1,0,0.037906867,0.9620931,2
105,,linksys etherfast ezxs88w ethernet switch ezxs88w,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.038140543,0.96185946,2
106,,linksys etherfast ezxs88w ethernet switch ezxs88w,linksys etherfast 8-port 10/100 switch,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'linksys etherfast 8-port 10/100 switch']",1,0,0.22016187,0.77983814,2
98,,netgear prosafe fs105 ethernet switch fs105na,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['netgear prosafe fs105 ethernet switch fs105na'],1,0,0.03503115,0.9649688,2
130,,fs105 ethernet switch fs105na,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name',)",['canon powershot black 10 megapixel digital camera sx10is'],['fs105 ethernet switch fs105na'],1,0,0.029350072,0.9706499,2
131,,fs105 ethernet switch fs105na,netgear fs105 prosafe 5 port 10/100 desktop switch,,canon eos rebel xs digital slr camera with ef-s 18-55mm 1:3.5 -5.6 is lens black 2762b003,"canon eos rebel xs digital slr camera with 10 megapixel , 2.5 ' lcd , 3 frames per sec & live view mode black",461.96,"('ltable_name', 'ltable_description')","['canon powershot black 10 megapixel digital camera sx10is', ""canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish""]","['fs105 ethernet switch fs105na', 'netgear fs105 prosafe 5 port 10/100 desktop switch']",1,0,0.08038434,0.9196156,2
