,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
61,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',15,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` palm the ( los angeles ) '"", ""` w. hollywood '"", '310-550-8811', 'steakhouses']","['dive !', ""` los angeles '"", '310/788 -', ""` dive american '""]",1,0,0.02720901,0.97279096,4
62,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` los angeles ',310/788 -,steakhouses,128,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` palm the ( los angeles ) '"", ""` w. hollywood '"", '310-550-8811', 15]","['dive !', ""` los angeles '"", '310/788 -', 128]",1,0,0.45523012,0.5447699,4
63,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",1,0,0.16361462,0.8363854,4
64,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',',` los angeles ',310/788 -,` dive american ',15,"('rtable_addr', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""' 9001 santa monica blvd. '"", ""` w. hollywood '"", '310-550-8811', 'steakhouses']","[""'"", ""` los angeles '"", '310/788 -', ""` dive american '""]",1,0,0.11477909,0.8852209,4
65,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_addr', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""' 9001 santa monica blvd. '"", '310-550-8811', 'steakhouses', 15]","[""'"", '310/788 -', ""` dive american '"", 128]",1,0,0.19777545,0.8022246,4
66,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,"('rtable_city', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` w. hollywood '"", '310-550-8811', 'steakhouses', 15]","[""` los angeles '"", '310/788 -', ""` dive american '"", 128]",1,0,0.102393486,0.89760655,4
3,,dive !,way ',` beverly hills ',310-276-7732,` coffee shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 10250 santa monica blvd. '"", ""` los angeles '"", '310/788 -', ""` dive american '""]","[""way '"", ""` beverly hills '"", '310-276-7732', ""` coffee shops '""]",1,0,0.2958692,0.70413077,4
73,,market cafe ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,californian,128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '""]","[""market cafe '"", ""' 1570 rosecrans ave. s. '"", '310-643-5229', 'californian']",1,0,0.4627462,0.53725374,4
74,,market cafe ',' 1570 rosecrans ave. s. ',` los angeles ',310-643-5229,` dive american ',543,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', 128]","[""market cafe '"", ""' 1570 rosecrans ave. s. '"", '310-643-5229', 543]",1,0,0.33061594,0.669384,4
105,,dive !,' 9600 brighton way ',` los angeles ',310-276-7732,shops ',542,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '"", 128]","[""' 9600 brighton way '"", '310-276-7732', ""shops '"", 542]",1,0,0.13692987,0.8630701,4
104,,dive !,' 9600 brighton way ',` beverly hills ',310-276-7732,` dive american ',542,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_class')","[""' 10250 santa monica blvd. '"", ""` los angeles '"", '310/788 -', 128]","[""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732', 542]",1,0,0.19103058,0.80896944,4
58,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,',` los angeles ',310/788 -,steakhouses,15,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` palm the ( los angeles ) '"", ""' 9001 santa monica blvd. '"", ""` w. hollywood '"", '310-550-8811']","['dive !', ""'"", ""` los angeles '"", '310/788 -']",1,0,0.15789762,0.8421024,4
103,,dive !,' 9600 brighton way ',` beverly hills ',310-276-7732,shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 10250 santa monica blvd. '"", ""` los angeles '"", '310/788 -', ""` dive american '""]","[""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732', ""shops '""]",1,0,0.059807375,0.9401926,4
79,,` brighton coffee shop ',' 9600 brighton way ',` beverly hills ',310-276-7732,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone')","['dive !', ""' 10250 santa monica blvd. '"", ""` los angeles '"", '310/788 -']","[""` brighton coffee shop '"", ""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732']",1,0,0.13328424,0.8667157,4
80,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,coffee shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '""]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', ""coffee shops '""]",1,0,0.19710991,0.8028901,4
81,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,` dive american ',542,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', 128]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', 542]",1,0,0.049738325,0.9502617,4
82,,` brighton coffee shop ',' 10250 santa monica blvd. ',` beverly hills ',310-276-7732,coffee shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","['dive !', ""` los angeles '"", '310/788 -', ""` dive american '""]","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', ""coffee shops '""]",1,0,0.12732878,0.87267125,4
83,,dive !,' 9600 brighton way ',` beverly hills ',310-276-7732,coffee shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_res_type')","[""' 10250 santa monica blvd. '"", ""` los angeles '"", '310/788 -', ""` dive american '""]","[""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732', ""coffee shops '""]",1,0,0.12031498,0.87968504,4
84,,dive !,' 9600 brighton way ',` beverly hills ',310-276-7732,` dive american ',542,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_class')","[""' 10250 santa monica blvd. '"", ""` los angeles '"", '310/788 -', 128]","[""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732', 542]",1,0,0.19103055,0.80896944,4
85,,dive !,' 9600 brighton way ',` los angeles ',310-276-7732,coffee shops ',542,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '"", 128]","[""' 9600 brighton way '"", '310-276-7732', ""coffee shops '"", 542]",1,0,0.29778227,0.7022177,4
102,,` brighton coffee shop ',' 10250 santa monica blvd. ',` beverly hills ',310-276-7732,shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","['dive !', ""` los angeles '"", '310/788 -', ""` dive american '""]","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', ""shops '""]",1,0,0.24880075,0.7511993,4
101,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,` dive american ',542,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', 128]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', 542]",1,0,0.049738325,0.9502617,4
100,,` brighton coffee shop ',' 9600 brighton way ',` los angeles ',310-276-7732,shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '""]","[""` brighton coffee shop '"", ""' 9600 brighton way '"", '310-276-7732', ""shops '""]",1,0,0.37694418,0.6230558,4
99,,` brighton coffee shop ',' 9600 brighton way ',` beverly hills ',310-276-7732,` dive american ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone')","['dive !', ""' 10250 santa monica blvd. '"", ""` los angeles '"", '310/788 -']","[""` brighton coffee shop '"", ""' 9600 brighton way '"", ""` beverly hills '"", '310-276-7732']",1,0,0.13328424,0.8667157,4
1,,` brighton coffee shop ',way ',` los angeles ',310-276-7732,` coffee shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_res_type')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '""]","[""` brighton coffee shop '"", ""way '"", '310-276-7732', ""` coffee shops '""]",1,0,0.3402684,0.6597316,4
92,,` bristol farms market cafe ',rosecrans ave. s. ',` los angeles ',310-643-5229,` dive american ',543,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","['dive !', ""' 10250 santa monica blvd. '"", '310/788 -', 128]","[""` bristol farms market cafe '"", ""rosecrans ave. s. '"", '310-643-5229', 543]",1,0,0.28820607,0.7117939,4
2,,` brighton coffee shop ',' 10250 santa monica blvd. ',` beverly hills ',310-276-7732,` coffee shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","['dive !', ""` los angeles '"", '310/788 -', ""` dive american '""]","[""` brighton coffee shop '"", ""` beverly hills '"", '310-276-7732', ""` coffee shops '""]",1,0,0.05881532,0.9411847,4
4,,dive !,way ',` beverly hills ',310-276-7732,` dive american ',542,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_city', 'ltable_phone', 'ltable_class')","[""' 10250 santa monica blvd. '"", ""` los angeles '"", '310/788 -', 128]","[""way '"", ""` beverly hills '"", '310-276-7732', 542]",1,0,0.19070657,0.80929345,4
60,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,',` w. hollywood ',310/788 -,steakhouses,128,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` palm the ( los angeles ) '"", ""' 9001 santa monica blvd. '"", '310-550-8811', 15]","['dive !', ""'"", '310/788 -', 128]",1,0,0.41998512,0.5800149,4
42,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` w. hollywood ',310/788 -,` dive american ',128,"('rtable_name', 'rtable_phone', 'rtable_res_type', 'rtable_class')","[""` palm the ( los angeles ) '"", '310-550-8811', 'steakhouses', 15]","['dive !', '310/788 -', ""` dive american '"", 128]",1,0,0.16361462,0.8363854,4
15,,` brighton coffee shop ',' 10250 santa monica blvd. ',` beverly,310-276-7732,` coffee shops ',128,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_res_type')","['dive !', ""` los angeles '"", '310/788 -', ""` dive american '""]","[""` brighton coffee shop '"", '` beverly', '310-276-7732', ""` coffee shops '""]",1,0,0.23477478,0.7652252,4
37,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 10250 santa monica,` los angeles ',310/788 -,steakhouses,15,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` palm the ( los angeles ) '"", ""' 9001 santa monica blvd. '"", ""` w. hollywood '"", '310-550-8811']","['dive !', ""' 10250 santa monica"", ""` los angeles '"", '310/788 -']",1,0,0.012194368,0.9878056,4
38,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 10250 santa monica,` w. hollywood ',310/788 -,` dive american ',15,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` palm the ( los angeles ) '"", ""' 9001 santa monica blvd. '"", '310-550-8811', 'steakhouses']","['dive !', ""' 10250 santa monica"", '310/788 -', ""` dive american '""]",1,0,0.014225027,0.985775,4
39,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 10250 santa monica,` w. hollywood ',310/788 -,steakhouses,128,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` palm the ( los angeles ) '"", ""' 9001 santa monica blvd. '"", '310-550-8811', 15]","['dive !', ""' 10250 santa monica"", '310/788 -', 128]",1,0,0.029568523,0.9704315,4
40,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',15,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_res_type')","[""` palm the ( los angeles ) '"", ""` w. hollywood '"", '310-550-8811', 'steakhouses']","['dive !', ""` los angeles '"", '310/788 -', ""` dive american '""]",1,0,0.02720901,0.97279096,4
41,,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,dive !,' 9001 santa monica blvd. ',` los angeles ',310/788 -,steakhouses,128,"('rtable_name', 'rtable_city', 'rtable_phone', 'rtable_class')","[""` palm the ( los angeles ) '"", ""` w. hollywood '"", '310-550-8811', 15]","['dive !', ""` los angeles '"", '310/788 -', 128]",1,0,0.45523012,0.5447699,4
5,,dive !,way ',` los angeles ',310-276-7732,` coffee shops ',542,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,"('ltable_addr', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""' 10250 santa monica blvd. '"", '310/788 -', ""` dive american '"", 128]","[""way '"", '310-276-7732', ""` coffee shops '"", 542]",1,0,0.2583609,0.741639,4
