,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
159,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,vivitar,,,"('rtable_brand', 'rtable_modelno')","['da-lite', nan]","['vivitar', nan]",0.21820644,0.78179353,2
158,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,flash accessories,da-lite,,6.99,"('rtable_category', 'rtable_price')","['projection screens', nan]","['flash accessories', 6.99]",0.10971218,0.8902878,2
157,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,flash accessories,da-lite,,,"('rtable_category', 'rtable_modelno')","['projection screens', nan]","['flash accessories', nan]",0.09844204,0.9015579,2
156,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,flash accessories,vivitar,,,"('rtable_category', 'rtable_brand')","['projection screens', 'da-lite']","['flash accessories', 'vivitar']",0.08817584,0.91182417,2
155,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,vivitar deluxe universal flash diffuser viv-df-pro,projection screens,da-lite,,6.99,"('rtable_title', 'rtable_price')","['da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format', nan]","['vivitar deluxe universal flash diffuser viv-df-pro', 6.99]",0.3155697,0.6844303,2
154,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,vivitar deluxe universal flash diffuser viv-df-pro,projection screens,vivitar,,,"('rtable_title', 'rtable_brand')","['da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format', 'da-lite']","['vivitar deluxe universal flash diffuser viv-df-pro', 'vivitar']",0.16220328,0.8377967,2
153,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,vivitar deluxe universal flash diffuser viv-df-pro,flash accessories,da-lite,,,"('rtable_title', 'rtable_category')","['da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format', 'projection screens']","['vivitar deluxe universal flash diffuser viv-df-pro', 'flash accessories']",0.09137411,0.9086259,2
152,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,6.99,"('rtable_price',)",[nan],[6.99],0.27585608,0.7241439,2
151,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_modelno',)",[nan],[nan],0.34368432,0.6563157,2
150,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,vivitar,,,"('rtable_brand',)",['da-lite'],['vivitar'],0.21820644,0.78179353,2
59,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,da-lite,,,"('rtable_category', 'rtable_modelno')","['projection screens', nan]","[nan, nan]",0.1492156,0.85078436,2
149,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,flash accessories,da-lite,,,"('rtable_category',)",['projection screens'],['flash accessories'],0.09844204,0.9015579,2
132,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,sony,,,"('rtable_brand', 'rtable_price')","['da-lite', nan]","['sony', nan]",0.30365902,0.696341,2
131,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,sony,,,"('rtable_brand', 'rtable_modelno')","['da-lite', nan]","['sony', nan]",0.30365902,0.696341,2
130,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,bd-r discs,da-lite,,,"('rtable_category', 'rtable_price')","['projection screens', nan]","['bd-r discs', nan]",0.16888192,0.8311181,2
129,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,bd-r discs,da-lite,,,"('rtable_category', 'rtable_modelno')","['projection screens', nan]","['bd-r discs', nan]",0.16888192,0.8311181,2
128,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,bd-r discs,sony,,,"('rtable_category', 'rtable_brand')","['projection screens', 'da-lite']","['bd-r discs', 'sony']",0.10610734,0.8938927,2
127,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,sony bd-r blu-ray recordable single layer disc - 25gb 1-6x bnr25rh 3.95,projection screens,sony,,,"('rtable_title', 'rtable_brand')","['da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format', 'da-lite']","['sony bd-r blu-ray recordable single layer disc - 25gb 1-6x bnr25rh 3.95', 'sony']",0.15669464,0.84330535,2
126,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,sony bd-r blu-ray recordable single layer disc - 25gb 1-6x bnr25rh 3.95,bd-r discs,da-lite,,,"('rtable_title', 'rtable_category')","['da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format', 'projection screens']","['sony bd-r blu-ray recordable single layer disc - 25gb 1-6x bnr25rh 3.95', 'bd-r discs']",0.24288416,0.75711584,2
125,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_price',)",[nan],[nan],0.34368432,0.6563157,2
124,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_modelno',)",[nan],[nan],0.34368432,0.6563157,2
123,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,sony,,,"('rtable_brand',)",['da-lite'],['sony'],0.30365902,0.696341,2
122,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,bd-r discs,da-lite,,,"('rtable_category',)",['projection screens'],['bd-r discs'],0.16888192,0.8311181,2
109,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,78.95,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, 78.95]",0.288962,0.71103793,2
133,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, nan]",0.34368432,0.6563157,2
58,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,cross,,,"('rtable_category', 'rtable_brand')","['projection screens', 'da-lite']","[nan, 'cross']",0.14223135,0.85776865,2
88,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_modelno',)",[nan],[nan],0.34368432,0.6563157,2
56,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_modelno',)",[nan],[nan],0.3436842,0.6563158,2
40,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand',)",['da-lite'],[nan],0.19955796,0.800442,2
39,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,diffusers,da-lite,,,"('rtable_category',)",['projection screens'],['diffusers'],0.16832961,0.8316704,2
33,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,168.0,"('rtable_brand', 'rtable_price')","['da-lite', nan]","[nan, 168.0]",0.34368432,0.6563157,2
32,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand', 'rtable_modelno')","['da-lite', nan]","[nan, nan]",0.19955796,0.800442,2
31,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,da-lite,,168.0,"('rtable_category', 'rtable_price')","['projection screens', nan]","[nan, 168.0]",0.19731362,0.8026864,2
30,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,da-lite,,,"('rtable_category', 'rtable_modelno')","['projection screens', nan]","[nan, nan]",0.1492156,0.85078436,2
29,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,,,,"('rtable_category', 'rtable_brand')","['projection screens', 'da-lite']","[nan, nan]",0.115981884,0.8840181,2
27,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand',)",['da-lite'],[nan],0.19955796,0.800442,2
26,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,da-lite,,,"('rtable_category',)",['projection screens'],[nan],0.14921558,0.85078436,2
57,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,classic century selectip retr rolling ball pen ce brl blk ink med cables interconnects,,da-lite,,,"('rtable_title', 'rtable_category')","['da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format', 'projection screens']","['classic century selectip retr rolling ball pen ce brl blk ink med cables interconnects', nan]",0.41083756,0.58916247,2
20,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand', 'rtable_price')","['da-lite', nan]","[nan, nan]",0.19955796,0.800442,2
41,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_modelno',)",[nan],[nan],0.34368432,0.6563157,2
19,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,cv65,,"('rtable_brand', 'rtable_modelno')","['da-lite', nan]","[nan, 'cv65']",0.34368432,0.6563157,2
17,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,da-lite,cv65,,"('rtable_category', 'rtable_modelno')","['projection screens', nan]","[nan, 'cv65']",0.19731362,0.8026864,2
16,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,,,,"('rtable_category', 'rtable_brand')","['projection screens', 'da-lite']","[nan, nan]",0.115981884,0.8840181,2
15,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_price',)",[nan],[nan],0.34368432,0.6563157,2
14,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand',)",['da-lite'],[nan],0.19955796,0.800442,2
1,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand',)",['da-lite'],[nan],0.19955796,0.800442,2
2,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_price',)",[nan],[nan],0.34368432,0.6563157,2
3,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,webcams,,,,"('rtable_category', 'rtable_brand')","['projection screens', 'da-lite']","['webcams', nan]",0.086706236,0.9132938,2
4,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,webcams,da-lite,4780487,,"('rtable_category', 'rtable_modelno')","['projection screens', nan]","['webcams', '4780487']",0.14363411,0.85636586,2
5,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,webcams,da-lite,,,"('rtable_category', 'rtable_price')","['projection screens', nan]","['webcams', nan]",0.104140386,0.8958596,2
13,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,da-lite,,,"('rtable_category',)",['projection screens'],[nan],0.1492156,0.85078436,2
6,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,4780487,,"('rtable_brand', 'rtable_modelno')","['da-lite', nan]","[nan, '4780487']",0.34368432,0.6563157,2
18,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,,da-lite,,,"('rtable_category', 'rtable_price')","['projection screens', nan]","[nan, nan]",0.1492156,0.85078436,2
42,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_price',)",[nan],[nan],0.34368432,0.6563157,2
28,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_modelno',)",[nan],[nan],0.34368432,0.6563157,2
7,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand', 'rtable_price')","['da-lite', nan]","[nan, nan]",0.19955796,0.800442,2
48,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, nan]",0.34368432,0.6563157,2
47,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand', 'rtable_price')","['da-lite', nan]","[nan, nan]",0.19955796,0.800442,2
46,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,,,,"('rtable_brand', 'rtable_modelno')","['da-lite', nan]","[nan, nan]",0.19955796,0.800442,2
44,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,diffusers,da-lite,,,"('rtable_category', 'rtable_modelno')","['projection screens', nan]","['diffusers', nan]",0.16832957,0.8316704,2
45,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,,,,,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,diffusers,da-lite,,,"('rtable_category', 'rtable_price')","['projection screens', nan]","['diffusers', nan]",0.16832957,0.8316704,2
