,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
385,The Irisher,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['The Irisher'],0.44432532787323,0.55567467212677,2
376,Money,Ballast Point Brewing Company,American Amber / Red Ale,6.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Money', '6.00 %']",0.3129255175590515,0.6870744824409485,2
375,Money,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler ( Bourbon Barrel Aged )', 'American Amber / Red Ale']","['Money', 'American Amber / Red Ale']",0.3357959985733032,0.6642040014266968,2
374,Money,The North Brewery,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler ( Bourbon Barrel Aged )', 'Ballast Point Brewing Company']","['Money', 'The North Brewery']",0.32239997386932373,0.6776000261306763,2
373,Money,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Money'],0.3357959985733032,0.6642040014266968,2
368,Aurora,Ballast Point Brewing Company,American Amber / Red Ale,3.90 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Aurora', '3.90 %']",0.3580051064491272,0.6419948935508728,2
367,Aurora,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler ( Bourbon Barrel Aged )', 'American Amber / Red Ale']","['Aurora', 'American Amber / Red Ale']",0.3644999861717224,0.6355000138282776,2
366,Aurora,Geltsdale Brewery,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler ( Bourbon Barrel Aged )', 'Ballast Point Brewing Company']","['Aurora', 'Geltsdale Brewery']",0.3361127972602844,0.6638872027397156,2
365,Aurora,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Aurora'],0.36504054069519043,0.6349594593048096,2
360,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,HopDog BeerWorks Midgee,23rd Street Brewery,Specialty Grain,2.90 %,"('rtable_Beer_Name', 'rtable_ABV')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '-']","['HopDog BeerWorks Midgee', '2.90 %']",0.4677467942237854,0.5322532057762146,2
359,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,HopDog BeerWorks Midgee,23rd Street Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', 'Specialty Grain']","['HopDog BeerWorks Midgee', 'Amber Ale']",0.4529486894607544,0.5470513105392456,2
358,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,HopDog BeerWorks Midgee,HopDog BeerWorks,Specialty Grain,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '23rd Street Brewery']","['HopDog BeerWorks Midgee', 'HopDog BeerWorks']",0.42558228969573975,0.5744177103042603,2
381,Blood Falls,Ballast Point Brewing Company,American Amber / Red Ale,5.70 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Blood Falls', '5.70 %']",0.4632323980331421,0.5367676019668579,2
413,Dat Base,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Dat Base'],0.4346020221710205,0.5653979778289795,2
414,Dat Base,Burley Oak Brewery,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler ( Bourbon Barrel Aged )', 'Ballast Point Brewing Company']","['Dat Base', 'Burley Oak Brewery']",0.4274580478668213,0.5725419521331787,2
415,Dat Base,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler ( Bourbon Barrel Aged )', 'American Amber / Red Ale']","['Dat Base', 'American Amber / Red Ale']",0.4346020221710205,0.5653979778289795,2
467,Villa Street,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Villa Street'],0.4068973660469055,0.5931026339530945,2
462,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Viola Rossa,23rd Street Brewery,Specialty Grain,6.60 %,"('rtable_Beer_Name', 'rtable_ABV')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '-']","['Viola Rossa', '6.60 %']",0.3854902386665344,0.6145097613334656,2
461,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Viola Rossa,23rd Street Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', 'Specialty Grain']","['Viola Rossa', 'Amber Ale']",0.36688703298568726,0.6331129670143127,2
460,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Viola Rossa,Birra Amarcord,Specialty Grain,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '23rd Street Brewery']","['Viola Rossa', 'Birra Amarcord']",0.34168440103530884,0.6583155989646912,2
459,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Viola Rossa,23rd Street Brewery,Specialty Grain,-,"('rtable_Beer_Name',)",['23rd Street Pumpkin Ale Bourbon Barrel Aged'],['Viola Rossa'],0.3665732741355896,0.6334267258644104,2
454,Garnet,Ballast Point Brewing Company,American Amber / Red Ale,6.40 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Garnet', '6.40 %']",0.3832303285598755,0.6167696714401245,2
453,Garnet,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler ( Bourbon Barrel Aged )', 'American Amber / Red Ale']","['Garnet', 'American Amber / Red Ale']",0.38395261764526367,0.6160473823547363,2
452,Garnet,Hermit Thrush Brewery,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler ( Bourbon Barrel Aged )', 'Ballast Point Brewing Company']","['Garnet', 'Hermit Thrush Brewery']",0.37135398387908936,0.6286460161209106,2
451,Garnet,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Garnet'],0.38395261764526367,0.6160473823547363,2
446,Brewlette,Ballast Point Brewing Company,American Amber / Red Ale,-,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Brewlette', '-']",0.3484343886375427,0.6515656113624573,2
445,Brewlette,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler ( Bourbon Barrel Aged )', 'American Amber / Red Ale']","['Brewlette', 'American Amber / Red Ale']",0.3556312322616577,0.6443687677383423,2
444,Brewlette,Iron Horse Brewery,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler ( Bourbon Barrel Aged )', 'Ballast Point Brewing Company']","['Brewlette', 'Iron Horse Brewery']",0.335088849067688,0.664911150932312,2
443,Brewlette,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Brewlette'],0.3556312322616577,0.6443687677383423,2
438,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Abbeydale Moonshine,23rd Street Brewery,Specialty Grain,4.30 %,"('rtable_Beer_Name', 'rtable_ABV')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '-']","['Abbeydale Moonshine', '4.30 %']",0.4667760729789734,0.5332239270210266,2
437,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Abbeydale Moonshine,23rd Street Brewery,Golden Ale/Blond Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', 'Specialty Grain']","['Abbeydale Moonshine', 'Golden Ale/Blond Ale']",0.44574689865112305,0.554253101348877,2
436,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Abbeydale Moonshine,Abbeydale,Specialty Grain,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '23rd Street Brewery']","['Abbeydale Moonshine', 'Abbeydale']",0.37636083364486694,0.6236391663551331,2
435,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Abbeydale Moonshine,23rd Street Brewery,Specialty Grain,-,"('rtable_Beer_Name',)",['23rd Street Pumpkin Ale Bourbon Barrel Aged'],['Abbeydale Moonshine'],0.4327887296676636,0.5672112703323364,2
430,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Barrier Tenderfoot,23rd Street Brewery,Specialty Grain,8.20 %,"('rtable_Beer_Name', 'rtable_ABV')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '-']","['Barrier Tenderfoot', '8.20 %']",0.43772000074386597,0.562279999256134,2
429,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Barrier Tenderfoot,23rd Street Brewery,Imperial IPA,-,"('rtable_Beer_Name', 'rtable_Style')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', 'Specialty Grain']","['Barrier Tenderfoot', 'Imperial IPA']",0.3664204478263855,0.6335795521736145,2
428,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Barrier Tenderfoot,Barrier Brewing Company,Specialty Grain,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '23rd Street Brewery']","['Barrier Tenderfoot', 'Barrier Brewing Company']",0.3631017208099365,0.6368982791900635,2
427,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Barrier Tenderfoot,23rd Street Brewery,Specialty Grain,-,"('rtable_Beer_Name',)",['23rd Street Pumpkin Ale Bourbon Barrel Aged'],['Barrier Tenderfoot'],0.36573541164398193,0.6342645883560181,2
423,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Beierhaascht l_AmbrÃ © e,23rd Street Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', 'Specialty Grain']","['Beierhaascht l_AmbrÃ © e', 'Amber Ale']",0.4444335103034973,0.5555664896965027,2
422,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Beierhaascht l_AmbrÃ © e,Beierhaascht,Specialty Grain,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '23rd Street Brewery']","['Beierhaascht l_AmbrÃ © e', 'Beierhaascht']",0.3768928647041321,0.6231071352958679,2
421,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Beierhaascht l_AmbrÃ © e,23rd Street Brewery,Specialty Grain,-,"('rtable_Beer_Name',)",['23rd Street Pumpkin Ale Bourbon Barrel Aged'],['Beierhaascht l_AmbrÃ © e'],0.44191449880599976,0.5580855011940002,2
416,Dat Base,Ballast Point Brewing Company,American Amber / Red Ale,11.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Dat Base', '11.00 %']",0.4169699549674988,0.5830300450325012,2
357,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,HopDog BeerWorks Midgee,23rd Street Brewery,Specialty Grain,-,"('rtable_Beer_Name',)",['23rd Street Pumpkin Ale Bourbon Barrel Aged'],['HopDog BeerWorks Midgee'],0.4509238600730896,0.5490761399269104,2
351,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Solemn Oath Ultrahighfrequency,23rd Street Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', 'Specialty Grain']","['Solemn Oath Ultrahighfrequency', 'Amber Ale']",0.48915356397628784,0.5108464360237122,2
350,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Solemn Oath Ultrahighfrequency,Solemn Oath Brewery,Specialty Grain,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '23rd Street Brewery']","['Solemn Oath Ultrahighfrequency', 'Solemn Oath Brewery']",0.4684370756149292,0.5315629243850708,2
349,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Solemn Oath Ultrahighfrequency,23rd Street Brewery,Specialty Grain,-,"('rtable_Beer_Name',)",['23rd Street Pumpkin Ale Bourbon Barrel Aged'],['Solemn Oath Ultrahighfrequency'],0.48557454347610474,0.5144254565238953,2
288,Sedation,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Sedation'],0.3411446809768677,0.6588553190231323,2
281,Walls,Ballast Point Brewing Company,American Amber / Red Ale,4.90 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Walls', '4.90 %']",0.33589065074920654,0.6641093492507935,2
280,Walls,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler ( Bourbon Barrel Aged )', 'American Amber / Red Ale']","['Walls', 'American Amber / Red Ale']",0.3728192448616028,0.6271807551383972,2
279,Walls,Concrete Beach Brewery,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler ( Bourbon Barrel Aged )', 'Ballast Point Brewing Company']","['Walls', 'Concrete Beach Brewery']",0.3663802742958069,0.6336197257041931,2
278,Walls,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Walls'],0.3728192448616028,0.6271807551383972,2
273,Spokamber,Ballast Point Brewing Company,American Amber / Red Ale,-,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Spokamber', '-']",0.32430994510650635,0.6756900548934937,2
272,Spokamber,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler ( Bourbon Barrel Aged )', 'American Amber / Red Ale']","['Spokamber', 'American Amber / Red Ale']",0.33089959621429443,0.6691004037857056,2
271,Spokamber,Budge Brothers Brewery,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler ( Bourbon Barrel Aged )', 'Ballast Point Brewing Company']","['Spokamber', 'Budge Brothers Brewery']",0.31787556409835815,0.6821244359016418,2
270,Spokamber,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Spokamber'],0.33089953660964966,0.6691004633903503,2
265,Peak 6,Ballast Point Brewing Company,American Amber / Red Ale,-,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler ( Bourbon Barrel Aged )', '10.00 %']","['Peak 6', '-']",0.3926844000816345,0.6073155999183655,2
264,Peak 6,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler ( Bourbon Barrel Aged )', 'American Amber / Red Ale']","['Peak 6', 'American Amber / Red Ale']",0.3999977111816406,0.6000022888183594,2
263,Peak 6,Breckenridge Brewery,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler ( Bourbon Barrel Aged )', 'Ballast Point Brewing Company']","['Peak 6', 'Breckenridge Brewery']",0.3751349449157715,0.6248650550842285,2
262,Peak 6,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,23rd Street Pumpkin Ale Bourbon Barrel Aged,23rd Street Brewery,Specialty Grain,-,"('ltable_Beer_Name',)",['Tongue Buckler ( Bourbon Barrel Aged )'],['Peak 6'],0.3999977111816406,0.6000022888183594,2
257,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Elkhead Extra,23rd Street Brewery,Specialty Grain,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '-']","['Elkhead Extra', '6.50 %']",0.4445000886917114,0.5554999113082886,2
256,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Elkhead Extra,23rd Street Brewery,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', 'Specialty Grain']","['Elkhead Extra', 'Amber Ale']",0.40675443410873413,0.5932455658912659,2
255,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Elkhead Extra,Elkhead Brewing Company,Specialty Grain,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['23rd Street Pumpkin Ale Bourbon Barrel Aged', '23rd Street Brewery']","['Elkhead Extra', 'Elkhead Brewing Company']",0.40558409690856934,0.5944159030914307,2
254,Tongue Buckler ( Bourbon Barrel Aged ),Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Elkhead Extra,23rd Street Brewery,Specialty Grain,-,"('rtable_Beer_Name',)",['23rd Street Pumpkin Ale Bourbon Barrel Aged'],['Elkhead Extra'],0.4057023525238037,0.5942976474761963,2
