,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
95,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,23056,84.99,"('rtable_category', 'rtable_brand', 'rtable_price')","['projection screens', 'da-lite', nan]","[nan, nan, 84.99]",0.32114464,0.6788554,3
93,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,transcend 320gb storejet 25 classic portable hard drive ts320gsj25c computers accessories transcend ts320gsj25c,,da-lite,23056,84.99,"('rtable_title', 'rtable_category', 'rtable_price')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', nan]","['transcend 320gb storejet 25 classic portable hard drive ts320gsj25c computers accessories transcend ts320gsj25c', nan, 84.99]",0.3506023,0.64939773,3
76,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,ep memory 16 gb flash memory card epsdhc 16gb-6 blank media acp,,da-lite,epsdhc/16gb -6,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', '23056']","['ep memory 16 gb flash memory card epsdhc 16gb-6 blank media acp', nan, 'epsdhc/16gb -6']",0.11707741,0.8829226,3
94,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,,,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['projection screens', 'da-lite', '23056']","[nan, nan, nan]",0.24434206,0.75565785,3
77,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,ep memory 16 gb flash memory card epsdhc 16gb-6 blank media acp,,da-lite,23056,29.66,"('rtable_title', 'rtable_category', 'rtable_price')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', nan]","['ep memory 16 gb flash memory card epsdhc 16gb-6 blank media acp', nan, 29.66]",0.24619915,0.75380087,3
78,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,ep memory 16 gb flash memory card epsdhc 16gb-6 blank media acp,projection screens,da-lite,epsdhc/16gb -6,29.66,"('rtable_title', 'rtable_modelno', 'rtable_price')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', '23056', nan]","['ep memory 16 gb flash memory card epsdhc 16gb-6 blank media acp', 'epsdhc/16gb -6', 29.66]",0.22780427,0.77219576,3
79,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,epsdhc/16gb -6,,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['projection screens', 'da-lite', '23056']","[nan, nan, 'epsdhc/16gb -6']",0.32677642,0.67322356,3
80,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,23056,29.66,"('rtable_category', 'rtable_brand', 'rtable_price')","['projection screens', 'da-lite', nan]","[nan, nan, 29.66]",0.36732548,0.6326745,3
58,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,da-lite,,,"('rtable_category', 'rtable_modelno', 'rtable_price')","['projection screens', '23056', nan]","[nan, nan, nan]",0.23234144,0.76765853,3
91,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,transcend 320gb storejet 25 classic portable hard drive ts320gsj25c computers accessories transcend ts320gsj25c,,,23056,,"('rtable_title', 'rtable_category', 'rtable_brand')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', 'da-lite']","['transcend 320gb storejet 25 classic portable hard drive ts320gsj25c computers accessories transcend ts320gsj25c', nan, nan]",0.35050246,0.6494975,3
96,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,da-lite,,84.99,"('rtable_category', 'rtable_modelno', 'rtable_price')","['projection screens', '23056', nan]","[nan, nan, 84.99]",0.32114464,0.6788554,3
57,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,23056,,"('rtable_category', 'rtable_brand', 'rtable_price')","['projection screens', 'da-lite', nan]","[nan, nan, nan]",0.23234144,0.76765853,3
54,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,disney princess - cinderellas castle disney,,da-lite,,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', '23056']","['disney princess - cinderellas castle disney', nan, nan]",0.13659121,0.8634088,3
55,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,disney princess - cinderellas castle disney,,da-lite,23056,,"('rtable_title', 'rtable_category', 'rtable_price')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', nan]","['disney princess - cinderellas castle disney', nan, nan]",0.17120486,0.8287952,3
38,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,pc treasures clickit classic mouse - titanium 07672 mice pc treasures 16.95,,da-lite,07672,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', '23056']","['pc treasures clickit classic mouse - titanium 07672 mice pc treasures 16.95', nan, '07672']",0.21095233,0.78904766,3
39,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,pc treasures clickit classic mouse - titanium 07672 mice pc treasures 16.95,,da-lite,23056,,"('rtable_title', 'rtable_category', 'rtable_price')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', nan]","['pc treasures clickit classic mouse - titanium 07672 mice pc treasures 16.95', nan, nan]",0.21095233,0.78904766,3
40,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,07672,,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['projection screens', 'da-lite', '23056']","[nan, nan, '07672']",0.23234144,0.76765853,3
41,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,23056,,"('rtable_category', 'rtable_brand', 'rtable_price')","['projection screens', 'da-lite', nan]","[nan, nan, nan]",0.23234144,0.76765853,3
42,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,da-lite,07672,,"('rtable_category', 'rtable_modelno', 'rtable_price')","['projection screens', '23056', nan]","[nan, '07672', nan]",0.44363394,0.556366,3
26,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,antifint4,,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['projection screens', 'da-lite', '23056']","[nan, nan, 'antifint4']",0.23234144,0.76765853,3
22,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,macally anti-fingerprint screen protective overlay for ipod touch 4g clear mp3 player accessories macally,,da-lite,antifint4,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', '23056']","['macally anti-fingerprint screen protective overlay for ipod touch 4g clear mp3 player accessories macally', nan, 'antifint4']",0.19308905,0.80691093,3
23,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,macally anti-fingerprint screen protective overlay for ipod touch 4g clear mp3 player accessories macally,,da-lite,23056,9.49,"('rtable_title', 'rtable_category', 'rtable_price')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', nan]","['macally anti-fingerprint screen protective overlay for ipod touch 4g clear mp3 player accessories macally', nan, 9.49]",0.14376102,0.85623896,3
37,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,pc treasures clickit classic mouse - titanium 07672 mice pc treasures 16.95,,,23056,,"('rtable_title', 'rtable_category', 'rtable_brand')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', 'da-lite']","['pc treasures clickit classic mouse - titanium 07672 mice pc treasures 16.95', nan, nan]",0.32506564,0.6749344,3
24,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,macally anti-fingerprint screen protective overlay for ipod touch 4g clear mp3 player accessories macally,projection screens,,23056,9.49,"('rtable_title', 'rtable_brand', 'rtable_price')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'da-lite', nan]","['macally anti-fingerprint screen protective overlay for ipod touch 4g clear mp3 player accessories macally', nan, 9.49]",0.31492972,0.68507034,3
56,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,,,,,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['projection screens', 'da-lite', '23056']","[nan, nan, nan]",0.24434206,0.75565785,3
53,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,disney princess - cinderellas castle disney,,,23056,,"('rtable_title', 'rtable_category', 'rtable_brand')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', 'da-lite']","['disney princess - cinderellas castle disney', nan, nan]",0.13659121,0.8634088,3
9,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,webcams,,23056,,"('rtable_category', 'rtable_brand', 'rtable_price')","['projection screens', 'da-lite', nan]","['webcams', nan, nan]",0.24819398,0.751806,3
8,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,webcams,,4780487,,"('rtable_category', 'rtable_brand', 'rtable_modelno')","['projection screens', 'da-lite', '23056']","['webcams', nan, '4780487']",0.24819398,0.751806,3
7,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,hercules classic link webcam hercules 10.99,webcams,,23056,,"('rtable_title', 'rtable_category', 'rtable_brand')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', 'projection screens', 'da-lite']","['hercules classic link webcam hercules 10.99', 'webcams', nan]",0.44449565,0.5555044,3
5,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,audio video accessories,da-lite,,,"('rtable_category', 'rtable_modelno', 'rtable_price')","['projection screens', '23056', nan]","['audio video accessories', nan, nan]",0.4135728,0.58642715,3
4,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,audio video accessories,,23056,,"('rtable_category', 'rtable_brand', 'rtable_price')","['projection screens', 'da-lite', nan]","['audio video accessories', nan, nan]",0.4135728,0.58642715,3
107,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,computer accessories,da-lite,,,"('rtable_category', 'rtable_modelno', 'rtable_price')","['projection screens', '23056', nan]","['computer accessories', nan, nan]",0.15034914,0.84965086,3
25,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,,,,,macally anti-fingerprint screen protective overlay for ipod touch 4g clear mp3 player accessories macally,projection screens,da-lite,antifint4,9.49,"('rtable_title', 'rtable_modelno', 'rtable_price')","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48', '23056', nan]","['macally anti-fingerprint screen protective overlay for ipod touch 4g clear mp3 player accessories macally', 'antifint4', 9.49]",0.1694636,0.8305363,3
