,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
124,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_category', 'rtable_brand')","[nan, nan]","[nan, 'hp']",0.034546968,0.965453,2
125,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category', 'rtable_modelno')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
126,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category', 'rtable_price')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
127,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_brand', 'rtable_modelno')","[nan, nan]","['hp', nan]",0.034546968,0.965453,2
54,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
105,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category',)",[nan],[nan],0.07584045,0.9241595,2
63,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,77.82,"('rtable_price',)",[nan],[77.82],0.06899467,0.93100536,2
52,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_brand', 'rtable_modelno')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
78,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,70.49,"('rtable_price',)",[nan],[70.49],0.098462105,0.9015379,2
80,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category', 'rtable_modelno')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
107,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_modelno',)",[nan],[nan],0.07584045,0.9241595,2
108,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,22.09,"('rtable_price',)",[nan],[22.09],0.07580635,0.9241936,2
109,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category', 'rtable_brand')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
110,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category', 'rtable_modelno')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
111,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,22.09,"('rtable_category', 'rtable_price')","[nan, nan]","[nan, 22.09]",0.07580635,0.9241936,2
99,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
98,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,rubbermaid,,,"('rtable_brand', 'rtable_price')","[nan, nan]","['rubbermaid', nan]",0.03302509,0.9669749,2
97,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,rubbermaid,,,"('rtable_brand', 'rtable_modelno')","[nan, nan]","['rubbermaid', nan]",0.03302509,0.9669749,2
96,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printers,,,,"('rtable_category', 'rtable_price')","[nan, nan]","['printers', nan]",0.06044154,0.93955845,2
95,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printers,,,,"('rtable_category', 'rtable_modelno')","[nan, nan]","['printers', nan]",0.06044154,0.93955845,2
79,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category', 'rtable_brand')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
94,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printers,rubbermaid,,,"('rtable_category', 'rtable_brand')","[nan, nan]","['printers', 'rubbermaid']",0.029873298,0.9701267,2
92,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_modelno',)",[nan],[nan],0.07584045,0.9241595,2
91,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,rubbermaid,,,"('rtable_brand',)",[nan],['rubbermaid'],0.03302509,0.9669749,2
90,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printers,,,,"('rtable_category',)",[nan],['printers'],0.06044154,0.93955845,2
112,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_brand', 'rtable_modelno')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
113,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,22.09,"('rtable_brand', 'rtable_price')","[nan, nan]","[nan, 22.09]",0.07580635,0.9241936,2
114,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,22.09,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, 22.09]",0.07580635,0.9241936,2
84,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,70.49,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, 70.49]",0.09846207,0.90153795,2
83,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,70.49,"('rtable_brand', 'rtable_price')","[nan, nan]","[nan, 70.49]",0.09846207,0.90153795,2
82,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_brand', 'rtable_modelno')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
81,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,70.49,"('rtable_category', 'rtable_price')","[nan, nan]","[nan, 70.49]",0.09846207,0.90153795,2
93,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_price',)",[nan],[nan],0.07584043,0.9241595,2
51,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printers,,,,"('rtable_category', 'rtable_price')","[nan, nan]","['printers', nan]",0.06044154,0.93955845,2
53,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_brand', 'rtable_price')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
49,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printers,,,,"('rtable_category', 'rtable_brand')","[nan, nan]","['printers', nan]",0.06044154,0.93955845,2
23,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printer ink toner,hp,,,"('rtable_category', 'rtable_brand')","[nan, nan]","['printer ink toner', 'hp']",0.18483213,0.81516784,2
22,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_price',)",[nan],[nan],0.07584045,0.9241595,2
21,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_modelno',)",[nan],[nan],0.07584045,0.9241595,2
20,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_brand',)",[nan],['hp'],0.034546968,0.965453,2
19,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printer ink toner,,,,"('rtable_category',)",[nan],['printer ink toner'],0.27031955,0.7296805,2
136,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_brand',)",[nan],['hp'],0.034546968,0.965453,2
137,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,c8728an # 140,,"('rtable_modelno',)",[nan],['c8728an # 140'],0.4613747,0.53862536,2
138,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_price',)",[nan],[nan],0.07584045,0.9241595,2
139,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_category', 'rtable_brand')","[nan, nan]","[nan, 'hp']",0.034546968,0.965453,2
140,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,c8728an # 140,,"('rtable_category', 'rtable_modelno')","[nan, nan]","[nan, 'c8728an # 140']",0.4613747,0.53862536,2
141,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category', 'rtable_price')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
142,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_brand', 'rtable_price')","[nan, nan]","['hp', nan]",0.034546968,0.965453,2
143,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,c8728an # 140,,"('rtable_modelno', 'rtable_price')","[nan, nan]","['c8728an # 140', nan]",0.4613747,0.53862536,2
10,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,77.44,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, 77.44]",0.07127819,0.9287218,2
9,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,fellowes,,77.44,"('rtable_brand', 'rtable_price')","[nan, nan]","['fellowes', 77.44]",0.06222199,0.937778,2
8,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,fellowes,,,"('rtable_brand', 'rtable_modelno')","[nan, nan]","['fellowes', nan]",0.06117768,0.93882227,2
7,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,shredders,,,77.44,"('rtable_category', 'rtable_price')","[nan, nan]","['shredders', 77.44]",0.09840569,0.9015943,2
6,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,shredders,,,,"('rtable_category', 'rtable_modelno')","[nan, nan]","['shredders', nan]",0.1251669,0.87483305,2
5,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,shredders,fellowes,,,"('rtable_category', 'rtable_brand')","[nan, nan]","['shredders', 'fellowes']",0.11908794,0.880912,2
4,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,fellowes powershred p-48c 8 sheet cross-cut paper shredder 3224905 3224905,shredders,,,,"('rtable_title', 'rtable_category')","['pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex', nan]","['fellowes powershred p-48c 8 sheet cross-cut paper shredder 3224905 3224905', 'shredders']",0.40849355,0.5915065,2
3,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,77.44,"('rtable_price',)",[nan],[77.44],0.07127819,0.9287218,2
2,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_modelno',)",[nan],[nan],0.07584045,0.9241595,2
1,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,fellowes,,,"('rtable_brand',)",[nan],['fellowes'],0.06117768,0.93882227,2
50,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printers,,,,"('rtable_category', 'rtable_modelno')","[nan, nan]","['printers', nan]",0.06044154,0.93955845,2
25,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printer ink toner,,,,"('rtable_category', 'rtable_price')","[nan, nan]","['printer ink toner', nan]",0.27031955,0.7296805,2
24,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printer ink toner,,,,"('rtable_category', 'rtable_modelno')","[nan, nan]","['printer ink toner', nan]",0.27031955,0.7296805,2
27,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_brand', 'rtable_price')","[nan, nan]","['hp', nan]",0.034546968,0.965453,2
48,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_price',)",[nan],[nan],0.07584045,0.9241595,2
47,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_modelno',)",[nan],[nan],0.07584045,0.9241595,2
46,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_brand',)",[nan],[nan],0.07584043,0.9241595,2
45,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,printers,,,,"('rtable_category',)",[nan],['printers'],0.060441513,0.93955845,2
128,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_brand', 'rtable_price')","[nan, nan]","['hp', nan]",0.034546968,0.965453,2
129,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_modelno', 'rtable_price')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
42,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,c8765wn # 140,,"('rtable_modelno', 'rtable_price')","[nan, nan]","['c8765wn # 140', nan]",0.4613747,0.53862536,2
41,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_brand', 'rtable_price')","[nan, nan]","['hp', nan]",0.034546968,0.965453,2
40,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category', 'rtable_price')","[nan, nan]","[nan, nan]",0.07584045,0.9241595,2
39,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,c8765wn # 140,,"('rtable_category', 'rtable_modelno')","[nan, nan]","[nan, 'c8765wn # 140']",0.4613747,0.53862536,2
38,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_category', 'rtable_brand')","[nan, nan]","[nan, 'hp']",0.034546968,0.965453,2
37,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_price',)",[nan],[nan],0.07584045,0.9241595,2
36,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,c8765wn # 140,,"('rtable_modelno',)",[nan],['c8765wn # 140'],0.4613747,0.53862536,2
35,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,hp,,,"('rtable_brand',)",[nan],['hp'],0.034546968,0.965453,2
34,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category',)",[nan],[nan],0.07584043,0.9241595,2
135,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,,,,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,,,,,"('rtable_category',)",[nan],[nan],0.07584045,0.9241595,2
