,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
71,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 2931.99]","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video', 'projection screens', 8729.48]",0.12334912,0.87665087,3
54,da-lite da-glas thru-the-wall rear projection screen - 90 x 120,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', '27544']","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120', 'projection screens', '23056']",0.3317743,0.66822577,3
56,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_modelno')","['electronics - general', 'da-lite', '27544']","['projection screens', 'da-lite', '23056']",0.48174804,0.5182519,3
57,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_price')","['electronics - general', 'da-lite', 2931.99]","['projection screens', 'da-lite', 8729.48]",0.48174804,0.5182519,3
58,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_modelno', 'ltable_price')","['electronics - general', '27544', 2931.99]","['projection screens', '23056', 8729.48]",0.48174804,0.5182519,3
69,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video,projection screens,da-lite,27544,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite']","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video', 'projection screens', 'da-lite']",0.12334912,0.87665087,3
22,rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', '27544']","['rear projection screen - 90 x 120 video format', 'projection screens', '23056']",0.056115497,0.9438845,3
21,rear projection screen - 90 x 120 video format,projection screens,da-lite,27544,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite']","['rear projection screen - 90 x 120 video format', 'projection screens', 'da-lite']",0.056115497,0.9438845,3
81,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,screens,da-lite,27544,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite']","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format', 'screens', 'da-lite']",0.18618293,0.813817,3
55,da-lite da-glas thru-the-wall rear projection screen - 90 x 120,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 2931.99]","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120', 'projection screens', 8729.48]",0.3317743,0.66822577,3
25,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_price')","['electronics - general', 'da-lite', 2931.99]","['projection screens', 'da-lite', 8729.48]",0.48174804,0.5182519,3
72,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_modelno')","['electronics - general', 'da-lite', '27544']","['projection screens', 'da-lite', '23056']",0.48174804,0.5182519,3
74,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_modelno', 'ltable_price')","['electronics - general', '27544', 2931.99]","['projection screens', '23056', 8729.48]",0.48174804,0.5182519,3
82,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', '27544']","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format', 'screens', '23056']",0.18618293,0.813817,3
83,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 2931.99]","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format', 'screens', 8729.48]",0.18618293,0.813817,3
73,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_price')","['electronics - general', 'da-lite', 2931.99]","['projection screens', 'da-lite', 8729.48]",0.48174804,0.5182519,3
10,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_modelno', 'ltable_price')","['electronics - general', '27544', 2931.99]","['projection screens', '23056', 8729.48]",0.48174804,0.5182519,3
9,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_price')","['electronics - general', 'da-lite', 2931.99]","['projection screens', 'da-lite', 8729.48]",0.48174804,0.5182519,3
41,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_price')","['electronics - general', 'da-lite', 2931.99]","['projection screens', 'da-lite', 8729.48]",0.48174804,0.5182519,3
38,da-lite da-glas thru-the-wall rear projection screen - 90,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', '27544']","['da-lite da-glas thru-the-wall rear projection screen - 90', 'projection screens', '23056']",0.3198397,0.6801603,3
39,da-lite da-glas thru-the-wall rear projection screen - 90,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 2931.99]","['da-lite da-glas thru-the-wall rear projection screen - 90', 'projection screens', 8729.48]",0.3198397,0.6801603,3
40,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_modelno')","['electronics - general', 'da-lite', '27544']","['projection screens', 'da-lite', '23056']",0.48174804,0.5182519,3
24,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_modelno')","['electronics - general', 'da-lite', '27544']","['projection screens', 'da-lite', '23056']",0.48174804,0.5182519,3
42,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_modelno', 'ltable_price')","['electronics - general', '27544', 2931.99]","['projection screens', '23056', 8729.48]",0.48174804,0.5182519,3
37,da-lite da-glas thru-the-wall rear projection screen - 90,projection screens,da-lite,27544,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite']","['da-lite da-glas thru-the-wall rear projection screen - 90', 'projection screens', 'da-lite']",0.3198397,0.6801603,3
84,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite', '27544']","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format', 'screens', 'da-lite', '23056']",0.18618293,0.813817,4
75,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite', '27544']","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video', 'projection screens', 'da-lite', '23056']",0.12334912,0.87665087,4
76,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite', 2931.99]","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video', 'projection screens', 'da-lite', 8729.48]",0.12334912,0.87665087,4
77,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', '27544', 2931.99]","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video', 'projection screens', '23056', 8729.48]",0.12334912,0.87665087,4
78,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['electronics - general', 'da-lite', '27544', 2931.99]","['projection screens', 'da-lite', '23056', 8729.48]",0.48174804,0.5182519,4
85,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite', 2931.99]","['da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format', 'screens', 'da-lite', 8729.48]",0.18618293,0.813817,4
43,da-lite da-glas thru-the-wall rear projection screen - 90,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite', '27544']","['da-lite da-glas thru-the-wall rear projection screen - 90', 'projection screens', 'da-lite', '23056']",0.3198397,0.6801603,4
62,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['electronics - general', 'da-lite', '27544', 2931.99]","['projection screens', 'da-lite', '23056', 8729.48]",0.48174804,0.5182519,4
11,thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite', '27544']","['thru-the-wall rear projection screen - 90 x 120 video format', 'projection screens', 'da-lite', '23056']",0.056115497,0.9438845,4
12,thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,27544,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite', 2931.99]","['thru-the-wall rear projection screen - 90 x 120 video format', 'projection screens', 'da-lite', 8729.48]",0.056115497,0.9438845,4
13,thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_modelno', 'ltable_price')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', '27544', 2931.99]","['thru-the-wall rear projection screen - 90 x 120 video format', 'projection screens', '23056', 8729.48]",0.056115497,0.9438845,4
14,da-lite da-plex standard rear projection screen - 60 x 80 video format,projection screens,da-lite,23056,8729.48,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_category', 'ltable_brand', 'ltable_modelno', 'ltable_price')","['electronics - general', 'da-lite', '27544', 2931.99]","['projection screens', 'da-lite', '23056', 8729.48]",0.48174804,0.5182519,4
27,rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,2931.99,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23056,8729.48,"('ltable_title', 'ltable_category', 'ltable_brand', 'ltable_modelno')","['da-lite da-plex standard rear projection screen - 60 x 80 video format', 'electronics - general', 'da-lite', '27544']","['rear projection screen - 90 x 120 video format', 'projection screens', 'da-lite', '23056']",0.056115497,0.9438845,4
