,label,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
120,,Red Rock Opie Red Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Red Rock Opie Red,Council Rock Brewery,Irish Ale,4.00 %,"('rtable_Beer_Name', 'rtable_ABV')","['Council Rock Sleeping Lion Red Ale', '6 %']","['Red Rock Opie Red', '4.00 %']",1,0,0.36188743,0.6381126,2
122,,Town Hall Festivus,Minneapolis Town Hall Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Town Hall Festivus', 'Minneapolis Town Hall Brewery']",1,0,0.4989363,0.50106364,2
62,,Sleeping Lion Red,Red Rock Brewing Company,American Amber / Red Ale,5.50 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Sleeping Lion Red', '5.50 %']",1,0,0.46327218,0.5367278,2
61,,Sleeping Lion Red,Council Rock Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Sleeping Lion Red', 'Council Rock Brewery']",1,0,0.18295234,0.81704766,2
123,,Town Hall Festivus,Red Rock Brewing Company,American Amber / Red Ale,6.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Town Hall Festivus', '6.10 %']",1,0,0.4923541,0.5076459,2
59,,Kawaba Sunrise,Denen Plaza Kawaba Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Kawaba Sunrise', 'Denen Plaza Kawaba Brewery']",1,0,0.25645372,0.74354637,2
58,,Frankenmuth Christmas Town Ale,Frankenmuth Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Frankenmuth Christmas Town Ale', 'Frankenmuth Brewery']",1,0,0.4134508,0.58654916,2
57,,Red Rock Opie Red Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Rock Brewing Company', '4.00 %']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.31514525,0.68485475,2
56,,Kuhnhenn Vintage Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Kuhnhenn Vintage Ale', 'Kuhnhenn Brewing Company']",1,0,0.49778798,0.502212,2
125,,Town Hall Festivus 2014,Town Hall Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Town Hall Festivus 2014', 'Town Hall Brewery']",1,0,0.4758635,0.52413654,2
53,,Red Rock Opie Red Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Rock Brewing Company', '4.00 %']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.31514525,0.68485475,2
52,,Kuhnhenn Extraneous Ale,Red Rock Brewing Company,American Amber / Red Ale,17.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Kuhnhenn Extraneous Ale', '17.00 %']",1,0,0.41556272,0.5844373,2
76,,Sleeping Lion Red Ale,Council Rock Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Sleeping Lion Red Ale', 'Council Rock Brewery']",1,0,0.32776245,0.6722375,2
107,,Redhook Treblehook,Red Rock Brewing Company,American Amber / Red Ale,10.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Redhook Treblehook', '10.10 %']",1,0,0.3675492,0.6324509,2
114,,Kuhnhenn Vintage Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Kuhnhenn Vintage Ale', 'Kuhnhenn Brewing Company']",1,0,0.49778798,0.502212,2
79,,Baias Ambar,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Baias Ambar', '4.00 %']",1,0,0.36018604,0.6398139,2
101,,BresaÃ ± Tostada,Red Rock Brewing Company,American Amber / Red Ale,6.50 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['BresaÃ ± Tostada', '6.50 %']",1,0,0.071346216,0.92865384,2
100,,BresaÃ ± Tostada,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Style')","['Red Rock Opie Red Ale', 'American Amber / Red Ale']","['BresaÃ ± Tostada', 'American Amber / Red Ale']",1,0,0.28454217,0.71545786,2
99,,BresaÃ ± Tostada,BresaÃ ± Cerveza Artesanal,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['BresaÃ ± Tostada', 'BresaÃ ± Cerveza Artesanal']",1,0,0.18257253,0.81742746,2
98,,BresaÃ ± Tostada,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['BresaÃ ± Tostada'],1,0,0.103648484,0.8963515,2
97,,Del Puerto Barba Roja,Red Rock Brewing Company,American Amber / Red Ale,4.50 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Del Puerto Barba Roja', '4.50 %']",1,0,0.2731592,0.7268408,2
96,,Del Puerto Barba Roja,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['Del Puerto Barba Roja'],1,0,0.406663,0.593337,2
108,,Kuhnhenn Extraneous Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['Kuhnhenn Extraneous Ale'],1,0,0.3868619,0.61313814,2
94,,Brock Street Irish Red,Red Rock Brewing Company,American Amber / Red Ale,5.50 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Brock Street Irish Red', '5.50 %']",1,0,0.3931629,0.6068371,2
93,,Brock Street Irish Red,Brock Street Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Brock Street Irish Red', 'Brock Street Brewing Company']",1,0,0.34745347,0.6525465,2
109,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Kuhnhenn Extraneous Ale', 'Kuhnhenn Brewing Company']",1,0,0.3378761,0.6621239,2
91,,Springtime Red,Council Rock Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Springtime Red', 'Council Rock Brewery']",1,0,0.4766894,0.5233106,2
90,,Mistura ClÃ ¡ ssica Amber,Red Rock Brewing Company,American Amber / Red Ale,6.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Mistura ClÃ ¡ ssica Amber', '6.00 %']",1,0,0.16891006,0.8310899,2
89,,Mistura ClÃ ¡ ssica Amber,Mistura ClÃ ¡ ssica,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Mistura ClÃ ¡ ssica Amber', 'Mistura ClÃ ¡ ssica']",1,0,0.4851677,0.5148323,2
88,,Mistura ClÃ ¡ ssica Amber,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['Mistura ClÃ ¡ ssica Amber'],1,0,0.257062,0.742938,2
110,,Kuhnhenn Extraneous Ale,Red Rock Brewing Company,American Amber / Red Ale,17.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Kuhnhenn Extraneous Ale', '17.00 %']",1,0,0.4155627,0.5844374,2
86,,Stadtguet Amber,Red Rock Brewing Company,American Amber / Red Ale,4.80 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Stadtguet Amber', '4.80 %']",1,0,0.34783962,0.65216035,2
85,,Stadtguet Amber,Brauerei Stadtguet,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Stadtguet Amber', 'Brauerei Stadtguet']",1,0,0.2069842,0.7930158,2
111,,Red Rock Opie Red Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,17.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')","['Red Rock Brewing Company', '4.00 %']","['Kuhnhenn Brewing Company', '17.00 %']",1,0,0.31514525,0.68485475,2
83,,Caleya Mayuca Amber,Red Rock Brewing Company,American Amber / Red Ale,5.70 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Caleya Mayuca Amber', '5.70 %']",1,0,0.1860117,0.8139883,2
82,,Caleya Mayuca Amber,Cerveza Caleya,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Caleya Mayuca Amber', 'Cerveza Caleya']",1,0,0.26105624,0.73894376,2
81,,Caleya Mayuca Amber,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['Caleya Mayuca Amber'],1,0,0.41123894,0.58876103,2
78,,Baias Ambar,Baias Garagardotegia,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Baias Ambar', 'Baias Garagardotegia']",1,0,0.28249577,0.7175042,2
50,,Kuhnhenn Extraneous Ale,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['Kuhnhenn Extraneous Ale'],1,0,0.3868619,0.61313814,2
51,,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Kuhnhenn Extraneous Ale', 'Kuhnhenn Brewing Company']",1,0,0.3378761,0.6621239,2
48,,Redhook Treblehook,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['Redhook Treblehook'],1,0,0.44090545,0.55909455,2
49,,Redhook Treblehook,Red Rock Brewing Company,American Amber / Red Ale,10.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Redhook Treblehook', '10.10 %']",1,0,0.3675492,0.63245076,2
24,,Caleya Mayuca Amber,Cerveza Caleya,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Caleya Mayuca Amber', 'Cerveza Caleya']",1,0,0.26105627,0.7389437,2
23,,Caleya Mayuca Amber,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['Caleya Mayuca Amber'],1,0,0.4112389,0.5887611,2
134,,Town Hall Festivus 2014,Red Rock Brewing Company,American Amber / Red Ale,6.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Town Hall Festivus 2014', '6.10 %']",1,0,0.3943198,0.6056802,2
21,,Baias Ambar,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Baias Ambar', '4.00 %']",1,0,0.360186,0.63981396,2
20,,Baias Ambar,Baias Garagardotegia,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Baias Ambar', 'Baias Garagardotegia']",1,0,0.28249577,0.7175042,2
18,,Sleeping Lion Red Ale,Council Rock Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Sleeping Lion Red Ale', 'Council Rock Brewery']",1,0,0.32776245,0.6722375,2
136,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.42540967,0.57459027,2
137,,Town Hall Festivus 2014,Red Rock Brewing Company,American Amber / Red Ale,6.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Town Hall Festivus 2014', '6.10 %']",1,0,0.39431968,0.6056803,2
133,,Town Hall Festivus 2014,Red Rock Brewing Company,American Amber / Red Ale,6.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Town Hall Festivus 2014', '6.10 %']",1,0,0.3943198,0.6056802,2
14,,7 Barrios Amber,Red Rock Brewing Company,American Amber / Red Ale,5.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['7 Barrios Amber', '5.10 %']",1,0,0.22165687,0.77834314,2
12,,7 Barrios Amber,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['7 Barrios Amber'],1,0,0.35013625,0.6498638,2
139,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.42540967,0.57459027,2
140,,Town Hall Festivus 2014,Red Rock Brewing Company,American Amber / Red Ale,6.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Town Hall Festivus 2014', '6.10 %']",1,0,0.39431968,0.6056803,2
8,,Reset,Birrificio Rurale,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Reset', 'Birrificio Rurale']",1,0,0.17712373,0.8228763,2
144,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.42540967,0.57459027,2
4,,Sleeping Lion Red,Red Rock Brewing Company,American Amber / Red Ale,5.50 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Sleeping Lion Red', '5.50 %']",1,0,0.46327215,0.5367278,2
3,,Sleeping Lion Red,Council Rock Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Sleeping Lion Red', 'Council Rock Brewery']",1,0,0.18295234,0.81704766,2
146,,Town Hall Festivus 2014,Minneapolis Town Hall Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Town Hall Festivus 2014', 'Minneapolis Town Hall Brewery']",1,0,0.42540967,0.57459027,2
1,,Kawaba Sunrise,Denen Plaza Kawaba Brewery,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Kawaba Sunrise', 'Denen Plaza Kawaba Brewery']",1,0,0.2564537,0.74354637,2
13,,7 Barrios Amber,CervecerÃa Lesnez,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['7 Barrios Amber', 'CervecerÃa Lesnez']",1,0,0.092594005,0.907406,2
27,,Stadtguet Amber,Brauerei Stadtguet,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Red Rock Opie Red Ale', 'Red Rock Brewing Company']","['Stadtguet Amber', 'Brauerei Stadtguet']",1,0,0.2069842,0.7930158,2
25,,Caleya Mayuca Amber,Red Rock Brewing Company,American Amber / Red Ale,5.70 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Caleya Mayuca Amber', '5.70 %']",1,0,0.1860117,0.8139883,2
38,,Del Puerto Barba Roja,Red Rock Brewing Company,American Amber / Red Ale,4.00 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name',)",['Red Rock Opie Red Ale'],['Del Puerto Barba Roja'],1,0,0.406663,0.593337,2
126,,Town Hall Festivus 2014,Red Rock Brewing Company,American Amber / Red Ale,6.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Town Hall Festivus 2014', '6.10 %']",1,0,0.39431968,0.6056803,2
128,,Town Hall Festivus 2014,Red Rock Brewing Company,American Amber / Red Ale,6.10 %,Council Rock Sleeping Lion Red Ale,Council Rock Brewery,Irish Ale,6 %,"('ltable_Beer_Name', 'ltable_ABV')","['Red Rock Opie Red Ale', '4.00 %']","['Town Hall Festivus 2014', '6.10 %']",1,0,0.39431968,0.6056803,2
