,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
8,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Cheaha Brewing Company,Amber Ale,8.60 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Cheaha Brewing Company', '8.60 %']",0.49909216,0.5009079,2
2,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Magic Hat deVEILed,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Amber Ale']","['Magic Hat deVEILed', 'Amber Ale']",0.18364489,0.8163551,2
4,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Magic Hat deVEILed,Magic Hat Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Magic Hat deVEILed', 'Magic Hat Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']",0.47139093,0.5286091,3
33,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;', 'Blue Heron Brewpub', 'American Pale Ale']",0.12843052,0.8715695,3
27,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Berghoff Reppin _ Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Berghoff Reppin _ Red Ale', 'Amber Ale', '6.20 %']",0.22498542,0.7750146,3
26,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Berghoff Reppin _ Red Ale,Stevens Point Brewery,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Berghoff Reppin _ Red Ale', 'Stevens Point Brewery', '6.20 %']",0.13824895,0.8617511,3
25,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Berghoff Reppin _ Red Ale,Stevens Point Brewery,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Berghoff Reppin _ Red Ale', 'Stevens Point Brewery', 'Amber Ale']",0.4499372,0.5500628,3
11,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bull & Barrel Session Style - Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Bull & Barrel Session Style - Amber Ale', 'Amber Ale', '4.70 %']",0.32408276,0.67591727,3
5,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Magic Hat deVEILed,Magic Hat Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Magic Hat deVEILed', 'Magic Hat Brewing Company &#40; North American Breweries &#41;', '5.20 %']",0.14789002,0.85211,3
21,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Boxing Cat Ringside Red,Boxing Cat Brewery,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Boxing Cat Ringside Red', 'Boxing Cat Brewery', '5 %']",0.42204994,0.57795006,3
34,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;', 'Blue Heron Brewpub', '6.20 %']",0.08452276,0.9154773,3
36,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Blue Heron Brewpub,American Pale Ale,6.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Blue Heron Brewpub', 'American Pale Ale', '6.20 %']",0.40542594,0.59457403,3
35,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Genesee Brewing Company &#40; North American Breweries &#41;,American Pale Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;', 'American Pale Ale', '6.20 %']",0.117411,0.88258904,3
15,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Baird Red Rose Amber Ale,Genesee Brewing Company &#40; North American Breweries &#41;,California Common,5.40 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Baird Red Rose Amber Ale', 'California Common', '5.40 %']",0.38643104,0.61356896,3
14,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Baird Red Rose Amber Ale,Baird Brewing Co. .,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Baird Red Rose Amber Ale', 'Baird Brewing Co. .', '5.40 %']",0.17107968,0.8289203,3
10,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bull & Barrel Session Style - Amber Ale,Bull & Barrel Brew Pub,Amber Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Bull & Barrel Session Style - Amber Ale', 'Bull & Barrel Brew Pub', '4.70 %']",0.17634006,0.8236599,3
6,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Magic Hat deVEILed,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Magic Hat deVEILed', 'Amber Ale', '5.20 %']",0.12943321,0.8705667,3
22,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Boxing Cat Ringside Red,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Lager/Vienna,5 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Boxing Cat Ringside Red', 'Amber Lager/Vienna', '5 %']",0.48205152,0.5179485,3
12,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bull & Barrel Session Style - Amber Ale,Bull & Barrel Brew Pub,Amber Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Bull & Barrel Session Style - Amber Ale', 'Bull & Barrel Brew Pub', 'Amber Ale', '4.70 %']",0.17634006,0.8236599,4
7,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Magic Hat deVEILed,Magic Hat Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Magic Hat deVEILed', 'Magic Hat Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5.20 %']",0.14789002,0.85211,4
16,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Baird Red Rose Amber Ale,Baird Brewing Co. .,California Common,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Baird Red Rose Amber Ale', 'Baird Brewing Co. .', 'California Common', '5.40 %']",0.27396446,0.72603554,4
28,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Berghoff Reppin _ Red Ale,Stevens Point Brewery,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Berghoff Reppin _ Red Ale', 'Stevens Point Brewery', 'Amber Ale', '6.20 %']",0.13824895,0.8617511,4
37,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;,Blue Heron Brewpub,American Pale Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale', '5 %']","['Blue Heron Corey_s American Pale Ale &#40; C.A.P.A. &#41;', 'Blue Heron Brewpub', 'American Pale Ale', '6.20 %']",0.06241399,0.93758595,4
