,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
23,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,,,,7.88,"('rtable_title', 'rtable_category', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', nan, 7.88]",0.23050798,0.76949203,3
24,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,computers accessories,tripp lite,,,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', nan, nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', 'tripp lite', nan]",0.38701373,0.61298627,3
25,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,computers accessories,tripp lite,,7.88,"('rtable_title', 'rtable_brand', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', nan, nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', 'tripp lite', 7.88]",0.23010208,0.7698979,3
22,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,,,,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', nan, nan]",0.26462802,0.73537195,3
21,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,,tripp lite,,,"('rtable_title', 'rtable_category', 'rtable_brand')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', nan, 'tripp lite']",0.18380749,0.8161925,3
10,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,computers accessories,,,24.6,"('rtable_title', 'rtable_modelno', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', nan, nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, 24.6]",0.22042325,0.7795768,3
9,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,computers accessories,,,24.6,"('rtable_title', 'rtable_brand', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', nan, nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, 24.6]",0.22042325,0.7795768,3
8,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,computers accessories,,,,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', nan, nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, nan]",0.35514686,0.6448531,3
7,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,,,,24.6,"('rtable_title', 'rtable_category', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, 24.6]",0.20154975,0.7984503,3
6,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,,,,,"('rtable_title', 'rtable_category', 'rtable_modelno')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, nan]",0.3616092,0.6383909,3
5,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,,,,,"('rtable_title', 'rtable_category', 'rtable_brand')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, nan]",0.3616092,0.6383909,3
26,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,computers accessories,,,7.88,"('rtable_title', 'rtable_modelno', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', nan, nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', nan, 7.88]",0.29100394,0.70899606,3
27,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,,tripp lite,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan, nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', nan, 'tripp lite', nan]",0.18380749,0.8161925,4
14,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,computers accessories,,,24.6,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', nan, nan, nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, nan, 24.6]",0.22042325,0.7795768,4
28,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,,tripp lite,,7.88,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan, nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', nan, 'tripp lite', 7.88]",0.17345493,0.8265451,4
13,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,,,,24.6,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan, nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, nan, 24.6]",0.20154975,0.7984503,4
12,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,,,,24.6,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan, nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, nan, 24.6]",0.20154975,0.7984503,4
11,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,,,,,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan, nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, nan, nan]",0.3616092,0.6383909,4
30,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,computers accessories,tripp lite,,7.88,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', nan, nan, nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', 'tripp lite', nan, 7.88]",0.23010208,0.7698979,4
29,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,,,,7.88,"('rtable_title', 'rtable_category', 'rtable_modelno', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan, nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', nan, nan, 7.88]",0.23050798,0.76949203,4
15,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie,,,,24.6,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan, nan, nan]","['sharpie 1735794 - retractable ultra fine tip permanent marker black blue red 3 set computers accessories sharpie', nan, nan, nan, 24.6]",0.20154975,0.7984503,5
31,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,hard drives,,hd527b3,84.98,tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm,,tripp lite,,7.88,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['iomega skin 500 gb usb 2.0 portable external hard drive 35106 black iomega 35106 94.49', 'computers accessories', nan, nan, nan]","['tripp lite svga vga compact rgb coax monitor cable hd15 m m - 3 feet p502-003-sm cables interconnects p502-003-sm', nan, 'tripp lite', nan, 7.88]",0.17345493,0.8265451,5
